MOVEMENTID,ToolingCode,TotalVolume
51650,CON.LIM.ESC,8.00
51650,CON.RCT.DS1,125.00
51650,CON.SLD.FAI,30.00
51650,CON.MIG.BCM,4.00
51650,CON.LIM.PLP,3.00
51650,CON.RCT.DS3,50.00
51650,CON.SLD.IX3,5.00
51650,CON.QMC.DBL,2.00
51650,CON.LIM.SAC,20.00
51650,CON.SLD.AC2,5.00
51650,CON.SLD.TGS,10.00
51650,CON.SLD.VDT,20.00
51650,CON.MDG.GRF,10.00
51650,ELM.APR.API,1.00
51650,CON.TIG.ACE,14.00
51650,ELM.APS.TIG,2.00
51650,CON.SLD.VDP,5.00
51650,ELM.BRB.PDR,1.00
51650,ELM.ILU.PRJ,2.00
51650,ELM.CHI.CEE,6.00
51650,ELM.ASD.MMG,1.00
51650,ELM.EXT.ETS,6.00
51650,ELM.RCT.230,3.00
51650,EPI.GLB.COL,6.00
51650,ELM.ASD.TTG,2.00
51650,ELM.RCT.180,1.00
51650,ELT.ASD.MMG,1.00
51650,MAN.APS.AAS,4.00
51650,ELM.RCT.125,6.00
51650,ELM.RCT.RBL,1.00
51650,ELT.EXT.E32,4.00
51650,MAN.CHA.FTM,1.00
51650,ELT.APS.MIG,2.00
51650,ELT.CHI.C32,1.00
51650,EPI.ANQ.CVA,6.00
51650,MAN.CNT.PL1,2.00
51650,ELT.QEL.PIM,1.00
51650,EPI.ARN.ARN,4.00
51650,EPI.LUV.PEL,36.00
51650,MAN.EMM.REG,1.00
51650,EPI.AUD.TMP,100.00
51650,EPI.GLB.FT3,6.00
51650,EPI.SLD.MCS,4.00
51650,MAN.SUP.PPT,1.00
51650,EPI.GLB.CAP,6.00
51650,EPI.LUV.BOR,1.00
51650,EPI.VIS.VSR,13.00
51650,GAS.MAN.DEB,4.00
51650,EPI.VIS.PRT,6.00
51650,GAS.MAN.MAR,2.00
51650,MAN.CNT.PL2,4.00
51650,MAN.CIP.JI3,1.00
51650,MAN.CAD.MET,3.00
51650,MAN.ELC.P75,2.00
51650,MAN.ELC.D05,2.00
51650,MAN.MNL.002,2.00
51650,MAN.RES.BAL,1.00
51650,MAN.TRA.GRD,4.00
51651,CON.SLD.TGS,1.00
51652,CON.BRC.SDP,4.00
51653,MAN.CHA.FTM,2.00
51657,EPI.GLB.FRQ,1.00
51657,EPI.GLB.CAP,1.00
51657,EPI.VIS.PRT,1.00
51658,MAN.APS.AAS,10.00
51661,MAN.TRA.PAT,1.00
51666,MAN.CHP.LUP,1.00
51666,MAN.CHP.LUN,15.00
51668,CON.BRC.SDM,2.00
51669,MAN.ABR.DSN,2.00
51678,CON.FIT.PLT,3.00
51678,CON.LIM.TRP,5.00
51678,CON.FIT.FFL,3.00
51678,CON.PIN.TPI,5.00
51679,EPI.SLD.MCS,1.00
51682,ARM.MAL.MBA,1.00
51683,MAN.CHA.SCE,15.00
51684,ELM.APR.API,1.00
51685,EPI.LUV.PEL,12.00
51685,EPI.LUV.ARC,3.00
51685,EPI.VIS.PRT,7.00
51686,EPI.SLD.MCS,1.00
51688,ELM.EIA.EAR,1.00
51688,ELM.ASD.MMG,1.00
51688,ELT.EXT.E32,1.00
51688,MAN.CNT.PL4,1.00
51688,ELT.CHI.C32,1.00
51688,MAN.CNT.R10,1.00
51688,ELT.MAP.MAQ,1.00
51688,MAN.ELC.TRF,1.00
51690,GAS.OXI.MNG,1.00
51702,EPI.ANQ.RTR,10.00
51703,EPI.ARN.ARN,3.00
51703,ELM.LIM.ASP,2.00
51703,EPI.ANQ.RTR,4.00
51706,CON.LIM.TRP,5.00
51706,EPI.AUD.TMP,15.00
51706,EPI.LUV.PEL,24.00
51706,CON.RCT.DL1,25.00
51706,EPI.LUV.LET,24.00
51706,CON.RCT.DS1,10.00
51706,EPI.VIS.PRT,7.00
51707,ARM.CFE.MEC,1.00
51707,CON.QMC.DBL,3.00
51707,ELM.APR.API,2.00
51707,ARM.BAU.BAU,2.00
51707,EPI.LUV.PEL,6.00
51707,EPI.AUD.TMP,3.00
51707,ELM.EXT.ETS,1.00
51707,ELM.RCT.125,1.00
51707,MAN.CHA.ALF,3.00
51707,MAN.CHA.MLH,1.00
51707,MAN.CHA.JC3,1.00
51707,EPI.VIS.PRT,3.00
51707,MAN.RMT.SRB,2.00
51707,MAN.CHP.JCP,2.00
51707,MAN.CAD.MET,2.00
51707,MAN.ELC.D10,1.00
51707,MAN.CHA.AGL,1.00
51707,MAN.RMT.SRA,2.00
51707,MAN.CHA.MRM,2.00
51707,MAN.CNT.PL1,4.00
51708,ELM.EXT.CEE,2.00
51708,ELM.EXT.ETS,1.00
51711,CON.PLS.ACP,6.00
51724,MAN.CNT.PL2,22.00
51724,ELM.CHI.CEE,1.00
51724,ELM.RCT.125,17.00
51724,ELM.EXT.ETS,9.00
51724,MAN.CNT.PL1,6.00
51724,GAS.OXI.MNG,5.00
51724,ELM.RCT.RBL,5.00
51724,MAN.CNT.PL3,7.00
51726,ELM.BRB.BMG,1.00
51727,ELM.BRB.BMG,1.00
51727,MAN.ABR.DSN,1.00
51729,ELM.EXT.ETS,1.00
51729,ELT.ASD.ALA,1.00
51729,ELM.RCT.125,1.00
51729,ELT.APS.ARC,1.00
51729,PNE.MNG.ARC,2.00
51731,ELM.EXT.ETS,1.00
51733,ELM.RCT.125,1.00
51736,CON.SLD.MIG,10.00
51736,CON.FIT.PLT,5.00
51736,CON.OXI.ISQ,3.00
51736,ELT.EXT.E32,5.00
51736,ELT.ASD.ALA,5.00
51736,CON.FMC.FXL,80.00
51736,EPI.RSP.FG3,100.00
51736,EPI.AUD.TMP,50.00
51736,EPI.GLB.CAP,10.00
51736,EPI.SLD.CPS,5.00
51736,EPI.RSP.MFP,100.00
51736,MAN.APS.AAS,10.00
51736,EPI.RSP.MRP,3.00
51736,EPI.VIS.PRT,36.00
51736,EPI.SLD.MCS,8.00
51736,MAN.OXI.MOC,2.00
51737,MAN.CAD.MET,1.00
51737,MAN.CHA.JSM,1.00
51737,MAN.CHA.BOC,2.00
51737,MAN.CHA.PNC,1.00
51738,MAN.CHA.CHF,1.00
51738,MAN.CHA.CHL,1.00
51740,ELM.ACM.BAT,2.00
51741,EPI.LUV.PEL,108.00
51741,EPI.GLB.CAP,2.00
51741,ELM.APR.API,1.00
51741,MAN.CNT.PL4,4.00
51741,MAN.CNT.PL2,10.00
51741,EPI.VIS.PRT,24.00
51741,ELM.RCT.230,1.00
51741,MAN.CNT.PL1,4.00
51741,EPI.LUV.SOL,24.00
51741,MAN.CNT.PL3,6.00
51741,MAN.ELC.P75,3.00
51742,MAN.CNT.PL2,4.00
51744,CON.LIM.TRP,25.00
51744,CON.LIM.PIA,10.00
51744,CON.LIX.FLI,20.00
51744,CON.LIM.SAC,10.00
51745,MAN.CAD.MET,2.00
51745,MAN.CHA.ALC,1.00
51745,MAN.CHA.FTM,3.00
51745,MAN.CHA.ESC,1.00
51745,MAN.CHA.GRI,2.00
51745,MAN.CHA.BOC,9.00
51745,MAN.CHA.RTC,2.00
51745,MAN.CHA.ESQ,2.00
51745,MAN.CHA.SRT,1.00
51745,MAN.CHA.CHL,2.00
51745,MAN.EMM.NIV,1.00
51745,MAN.CHA.JSM,1.00
51745,MAN.CHA.MRT,2.00
51745,MAN.EMM.APF,1.00
51747,ELM.LIM.ASP,1.00
51748,MAN.ELC.D10,2.00
51748,MAN.CHA.UMM,3.00
51748,ELM.APR.API,1.00
51749,CON.RCT.DS3,6.00
51752,CON.CBT.TLD,2.00
51752,CON.SLD.CAR,250.00
51752,CON.SLD.ALM,1.00
51752,ELT.APS.ARC,1.00
51752,ELT.ASD.ALA,1.00
51752,ELT.CHI.C32,1.00
51752,ELT.QEL.PIM,1.00
51752,EPI.GLB.FCH,10.00
51753,MAN.CHA.DN3,3.00
51755,CON.SLD.TGS,20.00
51756,MAN.EMM.CME,1.00
51757,EPI.AUD.ABF,1.00
51758,EPI.GLB.FCH,10.00
51764,MAN.ELC.P75,1.00
51764,ELM.APS.APS,1.00
51765,ELM.CRT.SSB,1.00
51766,EPI.LUV.LET,5.00
51769,MAN.CHA.ALC,1.00
51769,MAN.CHA.CHF,1.00
51769,MAN.CHA.BOC,4.00
51769,MAN.EMM.NIV,2.00
51769,MAN.CHA.ESC,1.00
51769,MAN.CHA.CHL,2.00
51769,MAN.CHA.MRT,1.00
51769,MAN.CHA.FTM,2.00
51774,CON.FMC.FXL,1.00
51774,ELM.APS.TIG,1.00
51775,ELM.APS.APS,2.00
51775,ARM.CFE.MEC,2.00
51775,ARM.BAU.BAU,2.00
51775,ELM.ILU.PRJ,4.00
51775,HID.CIL.CHP,1.00
51775,ELM.APR.API,2.00
51775,EPI.AUD.TMP,1.00
51775,EPI.ANQ.CVA,4.00
51775,HID.CIL.CHS,1.00
51775,EPI.ARN.ARN,4.00
51775,EPI.VIS.PRT,4.00
51775,EPI.LUV.PEL,12.00
51775,MAN.APS.AAS,4.00
51775,MAN.CHA.REI,1.00
51775,HID.BMB.SIM,1.00
51775,EPI.SLD.MCS,2.00
51775,MAN.CHA.MLH,1.00
51775,MAN.CHP.LUN,1.00
51775,MAN.CAD.MET,2.00
51775,MAN.CHP.BOC,1.00
51775,MAN.CNT.PL1,12.00
51775,MAN.CIP.CI1,1.00
51775,MAN.CHA.JC2,1.00
51775,MAN.ELC.D20,4.00
51775,MAN.ELC.AMN,2.00
51775,MAN.CIP.JI3,1.00
51775,MAN.MNL.078,1.00
51775,MAN.CNT.PL3,8.00
51775,MAN.ELC.P30,1.00
51775,MAN.ELC.P75,5.00
51775,MAN.EMM.ALI,1.00
51776,EPI.GLB.FCH,18.00
51777,CON.FIT.PLT,5.00
51778,EPI.ANQ.CVA,1.00
51779,SEG.LDV.LDV,1.00
51779,ELM.RCT.125,1.00
51779,ELM.COM.COM,1.00
51779,EPI.ARN.ARN,1.00
51779,PNE.MNG.ARC,1.00
51780,MAN.RMT.SRH,1.00
51781,EPI.LUV.PEL,240.00
51781,EPI.RSP.MFP,160.00
51781,CON.SLD.AC2,81.60
51781,EPI.VIS.PRT,96.00
51783,CON.FIT.FFL,2.00
51784,MAN.TRI.TRI,1.00
51784,MAN.EMM.NXY,1.00
51786,EPI.GLB.FCH,8.00
51795,EPI.GLB.CAP,1.00
51798,EPI.GLB.CAP,1.00
51798,EPI.GLB.FRQ,1.00
51800,MAN.OXI.MOC,1.00
51800,GAS.OXI.MNG,1.00
51801,ELM.BRB.BMG,1.00
51802,ARM.CFE.ELE,1.00
51807,EPI.SLD.CSL,2.00
51809,ELT.EXT.ETS,1.00
51809,ARM.CFE.SER,1.00
51809,CON.RCT.DL1,10.00
51809,ELM.ASD.MMG,1.00
51809,EPI.SLD.MCS,1.00
51809,MAN.APS.AAS,1.00
51809,CON.RCT.DS1,15.00
51809,ELM.EIA.EAR,1.00
51809,CON.SLD.70S,5.00
51809,MAN.CHA.FTM,1.00
51809,ELM.APS.SAP,1.00
51809,ELM.RCT.125,1.00
51809,ELM.BRB.BAT,1.00
51809,ELM.EXT.ETS,1.00
51809,ELM.ILU.PRJ,1.00
51809,MAN.CHA.RTC,1.00
51810,EPI.VIS.PRT,1.00
51815,ARM.BAU.BAU,1.00
51816,ARM.BAU.BAU,1.00
51817,ARM.BAU.BAU,1.00
51818,ELM.COM.COM,1.00
51821,EPI.LUV.LET,96.00
51821,EPI.VIS.PRT,36.00
51821,EPI.VIS.SBP,6.00
51822,ELM.RCT.125,1.00
51823,ELM.RCT.125,1.00
51824,CON.FIT.FFL,2.00
51824,EPI.LUV.PEL,24.00
51825,EPI.LUV.BOR,5.00
51825,CON.SLD.VDP,5.00
51825,CON.FIT.PLT,3.00
51825,CON.SLD.VDT,100.00
51825,EPI.VIS.EST,12.00
51825,EPI.GLB.FRQ,13.00
51825,EPI.LUV.PEL,12.00
51825,EPI.VIS.VSR,5.00
51826,SEG.CAI.ETT,2.00
51826,CON.CBT.TLD,1.00
51826,EPI.GLB.FCH,6.00
51827,CON.SLD.VDP,10.00
51828,ELM.CRT.SEC,1.00
51828,MAN.SUP.GMP,2.00
51829,CON.MIG.BCM,5.00
51829,CON.MIG.BTM,10.00
51830,ELM.EIA.EAR,2.00
51830,ELM.EIA.MNG,2.00
51832,ARM.CFE.MEC,1.00
51832,ELM.CHI.CEE,2.00
51832,ARM.BAU.BAU,1.00
51832,CON.BRC.CBH,1.00
51832,CON.SLD.AC2,10.20
51832,CON.RCT.DS1,54.00
51832,ELM.APS.APS,2.00
51832,CON.RCT.DS3,25.00
51832,ELM.BRB.BAT,2.00
51832,ELM.EXT.ETS,10.00
51832,ELM.RCT.125,2.00
51832,ELM.RCT.230,2.00
51832,ELM.ILU.PRJ,2.00
51832,ELT.CHI.C32,1.00
51832,ELT.QEL.PIM,1.00
51832,EPI.ARN.ARN,4.00
51832,EPI.ANQ.CVA,4.00
51832,MAN.APS.AAS,4.00
51832,MAN.CAD.MET,2.00
51832,MAN.CHA.JC3,1.00
51832,EPI.SLD.MCS,2.00
51832,MAN.CHA.AGL,2.00
51832,MAN.CHA.MRM,1.00
51832,MAN.SUP.GMP,6.00
51833,ELM.BRB.BAT,1.00
51833,CON.BRC.CBH,1.00
51833,MAN.CHA.JC3,1.00
51835,CON.ABR.JMM,1.00
51835,CON.LIX.FLI,50.00
51835,MAN.CHA.REI,1.00
51837,MAN.EMM.ALI,1.00
51838,ELM.BRB.CMB,1.00
51838,MAN.ELC.P75,1.00
51839,ELM.RCT.125,1.00
51839,ARM.BAU.BAU,1.00
51839,ARM.CFE.TUB,1.00
51839,ELM.RCT.230,1.00
51839,ELM.RCT.RBL,1.00
51840,MAN.CAD.MET,1.00
51840,MAN.CHA.FTM,1.00
51840,MAN.CHA.CHF,4.00
51840,MAN.CHA.BOC,1.00
51840,MAN.CHA.ALC,1.00
51840,MAN.CHA.GRI,1.00
51840,MAN.CHA.CHL,2.00
51840,MAN.CHA.ESC,1.00
51840,MAN.CHA.RTC,1.00
51840,MAN.CHA.PNC,2.00
51840,MAN.CHA.TCC,1.00
51840,MAN.EMM.PQI,1.00
51841,MAN.CAD.MET,2.00
51841,MAN.CHA.BOC,7.00
51841,MAN.CHA.ESC,1.00
51841,MAN.CHA.CHF,4.00
51841,MAN.CHA.ALC,2.00
51841,MAN.CHA.CHL,4.00
51841,MAN.CHA.ESQ,1.00
51841,MAN.CHA.LIM,1.00
51841,MAN.CHA.FTM,2.00
51841,MAN.CHA.TCC,1.00
51841,MAN.CHA.GRI,2.00
51841,MAN.CHA.RTC,1.00
51841,MAN.CHA.PNC,2.00
51841,MAN.EMM.NIV,1.00
51842,MAN.CHA.BOC,1.00
51842,MAN.EMM.PQI,1.00
51846,ARM.BAU.BAU,10.00
51847,ELM.RCT.RBL,6.00
51849,ELM.TRQ.CHA,1.00
51850,ELM.TRQ.CHA,1.00
51851,ELM.BRB.BAT,1.00
51853,ELM.ASD.MMG,1.00
51853,ELT.APS.MIG,1.00
51860,MAN.CNT.PL1,6.00
51860,MAN.CNT.PL2,4.00
51860,ELT.CHI.C16,2.00
51860,MAN.ELC.GRC,2.00
51872,ARM.CFE.ELE,1.00
51873,ARM.CTT.CTF,1.00
51873,ELM.ELC.GUI,1.00
51873,PNE.APR.API,1.00
51874,ELM.BRB.BMG,1.00
51874,PNE.MNG.ARC,3.00
51876,ELM.ELC.GUI,1.00
51878,ARM.CFE.SER,2.00
51878,ARM.MAL.MBA,1.00
51878,ELM.CHI.CEE,3.00
51878,ELM.APR.API,2.00
51878,ELM.ASD.TTG,3.00
51878,ELM.APS.TIG,2.00
51878,HID.CIL.CHS,2.00
51878,ELM.EXT.ETS,15.00
51878,ELT.QEL.PIM,1.00
51878,MAN.CNT.PL2,11.00
51878,HID.BMB.SIM,1.00
51878,ELM.RCT.125,4.00
51878,MAN.CNT.PL1,4.00
51878,MAN.ELC.ALM,2.00
51878,ELM.RCT.230,1.00
51878,MAN.CIP.JI3,2.00
51878,MAN.CNT.PL3,3.00
51878,MAN.ELC.P15,1.00
51878,MAN.ELC.P75,1.00
51879,CON.ASD.MAP,4.00
51879,CON.SLD.TGS,10.00
51879,CON.RCT.DS1,375.00
51879,CON.SLD.AC2,51.00
51879,CON.SLD.VRC,25.00
51879,CON.TIG.ACE,17.00
51879,CON.RCT.DS3,50.00
51879,CON.SLD.VDT,20.00
51879,GAS.MAN.DEB,2.00
51879,EPI.LUV.PEL,24.00
51879,CON.SLD.VDP,20.00
51879,MAN.APS.AAS,4.00
51879,EPI.LUV.ARC,12.00
51879,EPI.SLD.CPS,5.00
51879,GAS.MAN.MAR,2.00
51879,MAN.CAD.MET,1.00
51881,EPI.GLB.FT3,40.00
51881,CON.SLD.MIG,5.00
51881,ELM.LIM.ASP,1.00
51882,EPI.LUV.LTX,200.00
51882,CON.FIT.PLT,10.00
51883,ARM.BAU.BAU,10.00
51884,EPI.GLB.FCH,2.00
51888,ARM.CTT.CTF,1.00
51892,MAN.CNT.R10,3.00
51892,MAN.CNT.R15,1.00
51907,CON.MDG.GRF,9.00
51909,EPI.GLB.FCH,5.00
51910,CON.RCT.DS1,200.00
51911,MAN.EMM.MTH,20.00
51912,EPI.LUV.ARC,12.00
51912,EPI.RSP.MFP,10.00
51913,EPI.LUV.NIT,24.00
51914,CON.CBT.TLD,2.00
51914,CON.FIT.FIO,1.00
51915,CON.MDG.COP,4.00
51916,EPI.AUD.ABF,3.00
51916,EPI.GLB.FGN,6.00
51916,CON.SLD.VDT,100.00
51918,ELM.TRQ.APR,2.00
51922,EPI.GLB.FCH,2.00
51931,CON.LIX.ESF,3.00
51931,CON.QMC.CRT,25.00
51931,EPI.LUV.LTX,200.00
51932,EPI.GLB.FCH,15.00
51933,EPI.LUV.BOR,6.00
51933,ARM.MAL.MBA,1.00
51933,CON.LIX.ESF,19.00
51933,CON.LIM.LPE,1.00
51933,MAN.CNT.CAR,1.00
51933,CON.LIX.FLI,58.00
51933,MAN.LIM.BOR,2.00
51933,MAN.CIP.JI2,1.00
51934,CON.MIG.BCM,4.00
51934,CON.MIG.BTM,14.00
51934,CON.MIG.DIF,6.00
51934,CON.QMC.DSM,2.00
51934,CON.MIG.SBC,2.00
51935,MAN.EMM.CPC,1.00
51936,EPI.LUV.PEL,36.00
51936,EPI.LUV.NIT,12.00
51936,EPI.RSP.FG2,20.00
51937,ELM.APS.APS,1.00
51937,ELM.RCT.125,1.00
51937,ELM.ILU.PBT,1.00
51937,ELM.BRB.BAT,1.00
51937,ELM.RCT.RBL,1.00
51937,SEG.CAI.ETT,2.00
51937,MAN.ALI.ADC,1.00
51942,ARM.CTT.CTA,1.00
51943,ELM.ASD.MMG,1.00
51943,ELM.APR.API,6.00
51943,ELM.APS.APS,4.00
51943,ELM.BRB.BMG,1.00
51943,ELM.RCT.125,9.00
51943,ELM.BRB.BAT,1.00
51943,ELM.CHI.CEE,6.00
51943,ELM.EXT.ETS,22.00
51943,ELM.RCT.RBL,2.00
51943,ELM.BRB.FER,1.00
51943,ELM.ILU.PBT,4.00
51943,ELM.BRB.PDR,1.00
51943,ELM.RCT.230,4.00
51943,ELM.ILU.PRJ,6.00
51943,ELM.MDG.DAG,1.00
51943,ELM.PLS.TPL,1.00
51944,CON.SLD.IX3,5.40
51944,CON.QMC.DBL,4.00
51944,CON.SLD.AC1,13.89
51944,MAN.CHA.CHL,1.00
51944,MAN.CHA.LUN,1.00
51944,MAN.CHA.BOC,1.00
51945,ELT.ASD.MMG,1.00
51945,ELT.APS.ARC,1.00
51945,ELT.ASD.ALA,2.00
51945,ELT.APS.MIG,1.00
51945,ELT.EXT.E16,3.00
51945,ELT.CHI.C16,3.00
51945,ELT.QEL.PIM,3.00
51945,ELT.CHI.C32,4.00
51945,ELT.EXT.E32,12.00
51946,PNE.MNG.ARC,7.00
51946,SEG.CAI.ETT,8.00
51947,ARM.CFE.SER,3.00
51947,ARM.CFE.MEC,4.00
51947,ARM.MAL.MBA,2.00
51948,MAN.CNT.PL3,25.00
51948,MAN.CNT.PL1,36.00
51948,MAN.CNT.PL2,43.00
51948,MAN.CNT.PL4,4.00
51949,EPI.ANQ.CVA,10.00
51949,EPI.ANQ.RTR,1.00
51949,MAN.ELC.P75,1.00
51951,HID.BMB.SIM,3.00
51951,MAN.ABR.JMA,1.00
51951,GAS.OXI.MNG,2.00
51951,EPI.ARN.ARN,9.00
51951,MAN.CHA.JC2,2.00
51951,MAN.ELC.D20,4.00
51951,HID.CIL.CHS,4.00
51951,MAN.CHA.JC1,1.00
51951,SEG.LDV.LDV,1.00
51951,MAN.ELC.GRC,2.00
51951,HID.CIL.FUR,1.00
51951,MAN.CHA.JC3,2.00
51951,MAN.CIP.JI2,1.00
51951,MAN.ELC.P75,7.00
51951,MAN.SUP.PPT,1.00
51951,MAN.ELC.D10,2.00
51951,MAN.OXI.LOA,1.00
51951,MAN.ELC.D15,6.00
51951,MAN.TRA.GRD,2.00
51951,MAN.ELC.P15,6.00
51951,MAN.TRA.GRS,3.00
51951,MAN.ELC.P30,2.00
51953,CON.FRC.CFW,1.00
51953,CON.CBT.ENC,1.00
51953,CON.ASD.MAP,4.00
51953,GAS.MAN.DEB,2.00
51953,GAS.MAN.OXG,3.00
51953,GAS.MAN.ACT,3.00
51953,CON.BRC.CBH,3.00
51953,MAN.CHA.AJ3,1.00
51953,MAN.ELC.AMN,16.00
51953,MAN.CHA.LUN,7.00
51953,MAN.APS.AAS,10.00
51953,MAN.CHA.ALR,1.00
51953,MAN.RMT.UTR,1.00
51953,MAN.CHA.PSL,2.00
51953,MAN.CHA.BU1,1.00
51953,MAN.CHA.GRI,2.00
51953,MAN.CHA.CDN,2.00
51953,MAN.CHP.BOC,26.00
51953,MAN.ELC.AFN,15.00
51953,MAN.CHA.REI,3.00
51953,MAN.JUN.VAZ,1.00
51953,MAN.MNL.078,8.00
51953,MAN.MNL.012,3.00
51953,MAN.CHP.JCP,5.00
51953,MAN.MNL.034,6.00
51953,MAN.RES.BAL,16.00
51953,MAN.RES.TAB,6.00
51953,MAN.CHP.LUN,14.00
51953,MAN.SUP.GMP,6.00
51953,MAN.CIP.CI1,3.00
51953,MAN.MNL.001,4.00
51953,SEG.PSO.C1S,1.00
51954,CON.MDG.COP,12.00
51954,CON.LIX.LMR,10.00
51954,CON.FIT.FIO,1.00
51954,CON.LIX.CRT,10.00
51954,CON.MDG.GRF,12.00
51954,CON.MIG.DIF,2.00
51954,CON.FMC.FXL,20.00
51954,CON.MIG.BTM,20.00
51954,CON.MIG.BCM,5.00
51954,CON.QMC.CRT,25.00
51954,CON.LIM.LPE,4.00
51954,CON.OXI.OAC,9.00
51954,CON.MIG.SBC,3.00
51954,CON.QMC.VCE,4.00
51954,CON.LIM.PLP,1.00
51954,CON.QMC.COR,4.00
51954,CON.QMC.DBL,6.00
51954,CON.SLD.AC2,40.80
51954,CON.MIG.GFI,2.00
51954,CON.SLD.70S,45.00
51954,EPI.LUV.PEL,90.00
51954,CON.SLD.MIG,6.00
51954,CON.QMC.DSM,4.00
51954,CON.SLD.CAR,200.00
51954,EPI.VIS.VSR,40.00
51954,CON.SLD.VDT,100.00
51954,CON.RCT.DS1,60.00
51954,EPI.GLB.FCH,12.00
51954,SEG.MNG.AMG,3.00
51954,EPI.LUV.LET,9.00
51954,CON.RCT.DS3,42.00
51954,EPI.RSP.FG2,20.00
51954,CON.SLD.VDP,18.00
51954,EPI.RSP.MMM,5.00
51954,EPI.AUD.TMP,50.00
51954,EPI.SLD.MCS,8.00
51954,EPI.GLB.FT1,6.00
51954,EPI.LUV.ARC,12.00
51954,EPI.LUV.SOL,6.00
51954,EPI.LUV.TIG,12.00
51954,EPI.RSP.MFP,30.00
51954,EPI.SLD.CPS,3.00
51954,EPI.SLD.CSL,10.00
51954,EPI.VIS.EST,6.00
51954,EPI.VIS.PRT,36.00
51954,MAN.CAD.MET,2.00
51954,MAN.CHA.LUN,1.00
51955,ELM.EXT.ETS,1.00
51955,ELM.APS.TIG,1.00
51955,ELM.CHI.CEE,1.00
51955,ARM.BAU.BAU,1.00
51955,ELM.RCT.125,1.00
51955,MAN.APS.AAS,2.00
51955,EPI.SLD.MCS,1.00
51955,ELM.ASD.TTG,1.00
51955,GAS.MAN.MAR,1.00
51955,ELM.RCT.RBL,1.00
51955,GAS.MAN.DEB,1.00
51956,ARM.CFE.SER,1.00
51956,ELM.EXT.ETS,2.00
51956,ARM.BAU.BAU,2.00
51956,ELM.CHI.CEE,2.00
51956,CON.ASD.MAP,2.00
51956,ELM.RCT.230,1.00
51956,CON.LIM.ESC,1.00
51956,ELM.RCT.125,2.00
51956,ELM.ASD.TTG,2.00
51956,ELM.RCT.RBL,1.00
51956,GAS.MAN.DEB,1.00
51956,ELT.APS.TIG,1.00
51956,EPI.SLD.MCS,1.00
51956,EPI.LUV.PEL,12.00
51956,EPI.VIS.PRT,4.00
51956,EPI.AUD.TMP,6.00
51956,MAN.CHA.AGL,1.00
51956,MAN.APS.AAS,2.00
51956,MAN.CHA.AJ1,1.00
51956,EPI.LUV.TIG,12.00
51956,MAN.CHA.MRT,1.00
51956,MAN.CHA.ESC,1.00
51956,GAS.MAN.MAR,1.00
51956,MAN.CAD.MET,2.00
51957,MAN.CHA.MLH,4.00
51957,ELT.EXT.E16,3.00
51957,CON.FIT.PLT,12.00
51957,CON.LIM.ESP,12.00
51957,MAN.OXI.MOC,2.00
51957,CON.LIM.PIA,12.00
51957,CON.FIT.PPL,6.00
51957,CON.LIM.SAC,10.00
51957,EPI.GLB.CAP,6.00
51957,CON.SLD.70S,30.00
51957,MAN.CAD.MET,8.00
51957,ELM.ACM.BAT,4.00
51957,MAN.CHA.MRM,8.00
51957,SEG.CSG.CDC,15.00
51958,MAN.CIP.CI3,1.00
51958,MAN.CIP.CI2,1.00
51959,MAN.ABR.DSN,4.00
51960,MAN.CHA.CI1,4.00
51961,MAN.CHA.ALP,4.00
51963,EPI.GLB.FRQ,2.00
51964,ELM.EXT.ETS,19.00
51964,ELM.ASD.TTG,15.00
51964,ELM.RCT.125,9.00
51964,ELM.CHI.CEE,4.00
51964,ELM.RCT.230,2.00
51964,ELM.ILU.PRJ,4.00
51964,ELM.RCT.180,2.00
51964,ELT.EXT.ETS,1.00
51964,ELM.RCT.RBL,8.00
51964,MAN.SUP.CAV,2.00
51964,ELT.APS.MIG,1.00
51964,MAN.TRA.GRS,4.00
51964,ELT.ASD.MMG,1.00
51964,ELT.APS.TIG,2.00
51964,ELT.EXT.E32,2.00
51964,MAN.ELC.D10,3.00
51964,MAN.ELC.P75,1.00
51964,MAN.ELC.P15,1.00
51965,ELM.CRT.MCH,1.00
51969,MAN.CHP.LUP,1.00
51970,ELM.APS.TIG,1.00
51970,GAS.MAN.MAR,1.00
51970,MAN.APS.AAS,2.00
51970,CON.ASD.MAP,2.00
51970,ELM.ASD.TTG,1.00
51973,ELM.CRT.MCH,1.00
51974,ARM.BAU.BAU,4.00
51974,ELM.EXT.ETS,4.00
51974,CON.LIM.ESC,2.00
51974,ARM.CFE.TUB,2.00
51974,CON.ASD.MAP,4.00
51974,ELM.RCT.230,2.00
51974,EPI.SLD.MCS,2.00
51974,ARM.MAL.MBA,1.00
51974,ELM.ASD.TTG,2.00
51974,ELM.RCT.RBL,2.00
51974,GAS.MAN.DEB,2.00
51974,ELM.APS.TIG,1.00
51974,ELM.RCT.125,4.00
51974,MAN.APS.AAS,4.00
51974,MAN.CHA.AJ1,2.00
51974,ELM.CHI.CEE,4.00
51974,MAN.CAD.MET,4.00
51974,MAN.CHA.ESC,2.00
51974,MAN.CHA.MRT,2.00
51974,ELT.APS.TIG,1.00
51974,MAN.EMM.NIV,1.00
51974,GAS.MAN.MAR,2.00
51975,EPI.LUV.LTX,100.00
51982,ELM.APS.APS,1.00
51982,MAN.APS.AAS,2.00
