MOVEMENTID,ToolID,Tool,TotalVolume
59288,13850,Extensão 32 Amp. 4 Pinos,1.00
59288,74849,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
59288,24688,"Manilhas de 1/2""",4.00
59288,51912,Chicote 32 Amp. 4 Pinos - 32 Amp. 5 Pinos,1.00
59288,87787,Extensão 32 Amp. 5 Pinos,1.00
59288,74865,Chicote 16 Amp. 5 Pinos - 16 Amp. 4 Pinos,1.00
59288,87809,Extensão 32 Amp 5 Pinos,1.00
59288,88989,Chicote 16 Amp. 5 Pinos - 16 Amp. 4 Pinos,1.00
59288,88998,Chicote 16 Amp. 5 Pinos - 16 Amp. 4 Pinos,1.00
59288,103394,Extensão 32 Amp. 4 Pinos,1.00
59288,103145,Extensão 32 Amp 5 Pinos,1.00
59288,89205,Chicote 16 Amp. 5 Pinos - 16 Amp. 4 Pinos,1.00
59288,103572,Extensão 32 Amp 5 Pinos,1.00
59288,114505,Extensão 32 Amp. 5 Pinos,1.00
59288,106737,Extensão 32 Amp. 4 Pinos,1.00
59288,103909,Extensão 32 Amp. 5 Pinos,1.00
59288,106744,Extensão 32 Amp. 4 Pinos,1.00
59288,106750,Extensão 32 Amp. 4 Pinos,1.00
59180,26041,Franquelete 3M,1.00
59180,8208,Capacete de Proteção (3M),1.00
58961,14287,Fato Tyvek Branco Cat. 3 - XXL,15.00
58961,24060,Rolo Papel de Limpeza,6.00
58961,26150,Lava mãos pasta,1.00
58961,8194,Luvas pele (mecânico) Tam. 9,50.00
58946,17268,Aloquete/Cadeado metálico 40mm,1.00
58946,15185,"Elétrodo E309L 3,2 mm",48.00
58946,30671,Disco Ø 230 * 1.8mm Premium,100.00
58946,15184,"Elétrodo E309L 2,5 mm",54.00
58946,30873,Disco Ø 125 * 1mm Premium,750.00
58946,30875,Disco Ø 125 * 3.2mm Premium,50.00
58946,101741,Bancada,1.00
58946,23619,Disco Ø 230 * 1.8(1.9)mm,100.00
58946,30874,Disco Ø 125 * 2.5mm Premium,50.00
58946,30877,Disco Ø 125 * 6mm Premium,300.00
58946,30890,Disco Ø 230 * 6mm Premium,25.00
58945,5230,Manómetro de Árgon / CO2 (Protar - Azoto),3.00
58945,22640,"Chave Ajustável 8"" (francesa / inglesa)",1.00
58945,11225,Mascara de soldar Baby Fibra,3.00
58945,17268,Aloquete/Cadeado metálico 40mm,3.00
58945,5233,Debitómetro / Fluxómetro de coluna de esfera,3.00
58945,24484,Elétrodo Tungsténio 2.4mm,2.00
58945,13477,Tocha TIG (ESAB),1.00
58945,23826,Escopro/Talhadeira 10x150mm (Pequeno/Médio),1.00
58945,22841,Escova de Aço,1.00
58945,25307,"Pinça Gás-Lens 2,4MM 10N24",2.00
58945,25321,Isolador Gás-Lens 54N01 (Vedante),1.00
58945,25320,Isolador frontal 18CG (Vedante),1.00
58945,25325,Carrapeta TIG Media WP 17/18/26 57Y03,1.00
58945,28600,Vareta TIG Inox ER308L 2.4mm,5.00
58945,27403,Difusor Gás-Lens TIG 2.4mm 45V26,2.00
58945,39231,Alicate de Soldar completo,3.00
58945,28291,Vareta TIG Inox ER308L 2.0mm,5.00
58945,35659,Cerâmica Reforçada (Porcelana) 54N15 (Nº7),1.00
58945,35660,Cerâmica Reforçada (Porcelana) 54N14 (Nº8),1.00
58945,90720,Aparelho de soldar TIG,1.00
58945,90676,Baú de arrumação,1.00
58945,53248,Baú de Arrumação,1.00
58945,39230,Alicate de Massa Completo,3.00
58945,97624,Extensão Tripla 220V,1.00
58945,95403,Mangueira Argon Purga Encaixe M,3.00
58945,74801,Extensão Tripla 220V,1.00
58945,102583,Retificadora diam. 125 mm,1.00
58945,106777,Tocha TIG (ESAB),1.00
58945,95169,Mangueira Argon Encaixe M/F,3.00
58945,106828,Baú de arrumação,1.00
58945,102886,Retificadora diam. 125 mm,1.00
58945,107953,Aparelho de soldar TIG,1.00
58945,103195,Extensão Tripla 220V,1.00
58945,115025,Aparelho de Soldar TIG - Scrubber,1.00
58945,108770,Tocha TIG (ESAB),1.00
58945,111032,Retificadora diam. 125 mm,1.00
58943,2386,Contentor de Ferramenta Nº2,1.00
58900,30874,Disco Ø 125 * 2.5mm Premium,75.00
58900,15098,"Elétrodo E7018 2,5 mm",51.00
58900,30877,Disco Ø 125 * 6mm Premium,20.00
58893,101804,Máquina de corte a plasma,1.00
58892,27645,Machos máquina M8,1.00
58892,90674,Baú de arrumação,1.00
58892,6058,"Caixas de ferramenta Instrumentação	",1.00
58892,4688,Berbequim a bateria,1.00
58892,75227,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
58892,8194,Luvas pele (mecânico) Tam. 9,4.00
58892,12969,Arnês de Segurança,1.00
58892,114988,Berbequim de Pedra a Bateria,1.00
58892,15299,Luva Eletricista Tam. 9,12.00
58892,90495,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
58892,104965,Arnês de Segurança,1.00
58892,109647,Retificadora a bateria diam. 125 mm,1.00
58840,33503,Escovilhão com haste para rebolo carb.,10.00
58839,4262,Berbequim de Pedra( SDS PLUS),1.00
58839,2634,Diferencial de 2 Ton,1.00
58839,2610,Diferencial de 1 Ton,1.00
58839,2593,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58839,11183,Diferencial de 2 Ton,1.00
58839,2701,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58839,3159,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58839,5009,Chave de Pancada Luneta 36,2.00
58839,11257,Agulheta / Ferreta / Alavanca,2.00
58839,9558,Arnês de Segurança,1.00
58839,4432,Diferencial de 2 Ton,1.00
58839,5025,Chave de Pancada Boca 36,2.00
58839,31279,Broca SDS-PLUS 18x250mm,1.00
58839,12961,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58839,5601,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58839,5613,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58839,33612,Broca SDS-PLUS 8x250mm,1.00
58839,16701,Arnês de Segurança,1.00
58839,7041,Diferencial de 1 Ton,1.00
58839,9990,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
58839,83562,Antiqueda com chicote em V sem amortecedor/absorvedor,1.00
58839,27764,Fresa WELDON HSS 12x30mm,1.00
58839,9949,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
58839,27778,Fresa WELDON HSS 16x30mm,1.00
58839,14781,Diferencial de 1 Ton,1.00
58839,33618,Broca SDS-PLUS 12x250mm,1.00
58839,32004,Berbequim de base magnética,1.00
58839,27781,Fresa WELDON HSS 20x30mm,1.00
58839,33613,Broca SDS-PLUS 10x250mm,1.00
58839,104708,Antiqueda com chicote em V com amortecedor/absorvedor,1.00
58839,65400,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58839,31280,Broca SDS-PLUS 16x250mm,1.00
58839,91459,Arnês de Segurança,1.00
58839,33617,Broca SDS-PLUS 14x250mm,1.00
58839,91642,"Jogo chaves impacto 3/4""",1.00
58839,34912,Broca SDS-PLUS 6x250mm,1.00
58839,91452,Arnês de Segurança,1.00
58836,2960,Extensão 16 Amp. 4 Pinos,1.00
58836,2853,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,2594,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58836,3524,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,3593,Rebolo (Retificadora direta),1.00
58836,3046,Extensão 16 Amp. 4 Pinos,1.00
58836,5971,Retificadora diam. 125 mm,1.00
58836,4578,Extensão 32 Amp. 5 Pinos,1.00
58836,6713,Extensão 16 Amp. 4 Pinos,1.00
58836,3412,Retificadora diam. 125 mm,1.00
58836,9503,Extensão Tripla 220V,1.00
58836,5230,Manómetro de Árgon / CO2 (Protar - Azoto),2.00
58836,8371,Bancada com torno,1.00
58836,4039,Extensão 16 Amp. 4 Pinos,1.00
58836,10142,Extensão Tripla 220V,1.00
58836,5233,Debitómetro / Fluxómetro de coluna de esfera,2.00
58836,8779,Diferencial de 2 Ton,1.00
58836,4251,Retificadora diam. 125 mm,1.00
58836,11665,Extensão Tripla 220V,1.00
58836,5956,"Diferencial de 1,5 Ton",1.00
58836,11992,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58836,4482,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58836,20922,Diferencial de 2 Ton,1.00
58836,7225,Projetor LED,1.00
58836,17268,Aloquete/Cadeado metálico 40mm,2.00
58836,4627,Puxa 3 Ton (Diferencial Manual Alavanca / Camelão),1.00
58836,23197,Alicate Pressão Apanha Tubos para soldadura,7.00
58836,9311,Retificadora diam. 230 mm,1.00
58836,25889,Retificadora diam. 125 mm,1.00
58836,4720,Rebolo (Retificadora direta),1.00
58836,26494,Projetor LED,1.00
58836,11467,Retificadora diam. 230 mm,1.00
58836,28495,Projetor LED,1.00
58836,6526,Projetor LED,1.00
58836,50647,Porta Paletes,1.00
58836,12938,Retificadora diam. 230 mm,1.00
58836,31528,Retificadora diam. 125 mm,1.00
58836,7088,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,52391,Projetor LED,1.00
58836,13941,Retificadora diam. 125 mm,1.00
58836,33521,Extensão Tripla 220V,1.00
58836,7615,Extensão Tripla 220V,1.00
58836,54448,Aparelho de soldar TIG,1.00
58836,16958,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,56855,Extensão 16 Amp. 4 pinos,1.00
58836,7988,Diferencial de 2 Ton,1.00
58836,54451,Tocha TIG (Kemppi),1.00
58836,17495,Retificadora diam. 230 mm,1.00
58836,65003,Extensão Tripla 220V,1.00
58836,10404,Extensão 16 Amp. 4 Pinos,1.00
58836,96934,Extensão Tripla 220V,1.00
58836,22893,Alicate de Pressão (125-250 mm),6.00
58836,68658,Extensão Tripla 220V,1.00
58836,11811,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,102184,Extensão 16 Amp. 5 Pinos,1.00
58836,50463,Retificadora diam. 230 mm (sistema homem morto),1.00
58836,77424,Cinta Plana 1 Ton 2 Metros,1.00
58836,50700,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,104941,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
58836,65365,Retificadora diam. 230 mm,1.00
58836,77462,Extensão Tripla 220V,1.00
58836,52390,Projetor LED,1.00
58836,110002,Extensão 16 Amp. 4 Pinos,1.00
58836,67599,Extensão Tripla 220V,1.00
58836,81218,Extensão Tripla 220V,1.00
58836,82718,Tocha TIG (Kemppi),1.00
58836,89219,Extensão 16 Amp. 5 Pinos,1.00
58836,67734,Projetor LED 70W,1.00
58836,89290,Extensão 16 Amp. 5 Pinos,1.00
58836,86230,Preguiça para tubo,1.00
58836,89383,Extensão 16 Amp. 5 Pinos,1.00
58836,85021,Aparelho de soldar TIG,1.00
58836,94119,Cinta Plana 2 Ton 1 Metro,1.00
58836,89292,Extensão 16 Amp. 5 Pinos,1.00
58836,102134,"Cinta Plana 2 Ton 1,5 Metros",1.00
58836,89227,Extensão 16 Amp. 5 pinos,1.00
58836,106523,Bancada com torno,1.00
58836,89373,Extensão 16 Amp. 5 Pinos,1.00
58836,107966,Projetor LED,1.00
58836,89375,Extensão 16 Amp. 5 Pinos,1.00
58836,110003,Extensão 16 Amp. 4 Pinos,1.00
58836,89633,Extensão 16 Amp. 5 Pinos,1.00
58836,94127,Cinta Plana 2 Ton 1 Metro,1.00
58836,89639,Extensão 16 Amp. 5 Pinos,1.00
58836,94134,Cinta Plana 2 Ton 1 Metro,1.00
58836,94064,Cinta Plana 1 Ton 1 Metro,1.00
58836,95403,Mangueira Argon Purga Encaixe M,2.00
58836,94067,Cinta Plana 1 Ton 1 Metro,1.00
58836,96017,Cinta Plana 2 Ton 2 Metros,1.00
58836,95169,Mangueira Argon Encaixe M/F,2.00
58836,99375,Rebolo (Retificadora direta),1.00
58836,101855,Pimenteiro (Quadro Elétrico),1.00
58836,99520,Preguiça para tubo,1.00
58836,101858,Pimenteiro (Quadro Elétrico),1.00
58836,103083,Extensão Tripla 220V,1.00
58836,102218,"Cinta Plana 2 Ton 1,5 Metros",1.00
58836,103090,Extensão tripla 220v,1.00
58836,103246,Rebolo (Retificadora direta),1.00
58836,104349,Extensão Tripla 220V,1.00
58836,103314,Rebolo (Retificadora direta),1.00
58836,104388,Cinta Plana 1 Ton 1 Metro (fina),1.00
58836,104403,Preguiça para tubo,1.00
58836,104436,Cinta Plana 2 Ton 1 Metro,1.00
58836,105476,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,104584,Cinta Plana 2 Ton 2 Metros,1.00
58836,107587,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
58836,104764,Cinta Plana 2 Ton 2 Metros,1.00
58836,107799,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
58836,104780,Cinta Plana 1 Ton 1 Metro (fina),1.00
58836,108002,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",1.00
58836,107222,Cinta Plana 1 Ton 2 Metros,1.00
58836,109833,Retificadora diam. 125 mm,1.00
58836,107797,"Cinta Plana 1 Ton 1,5 Metros (fina)",1.00
58836,110004,Extensão 16 Amp. 4 Pinos,1.00
58836,108941,Extensão Tripla 220V,1.00
58836,114801,Carro simples de transporte gás,1.00
58836,114892,Projetor LED,1.00
58822,26691,Spray Zinco,4.00
58802,7537,Contentor de Ferramenta Nº25 (Trabalhos em Altura),1.00
58799,8199,Casaco Soldar Crute Tam. M,2.00
58799,8204,Casaco Soldar Crute Tam. L,2.00
58799,15098,"Elétrodo E7018 2,5 mm",44.80
58799,13744,Luva de Soldar em crute Tam. 9/10,4.00
58799,23619,Disco Ø 230 * 1.8(1.9)mm,100.00
58799,11266,Borrifador,15.00
58799,19404,Trapos de Limpeza,100.00
58799,15103,"Elétrodo E7018 3,2 mm",36.00
58799,24053,Fita Cola Meivcore,50.00
58799,14238,Colete Refletor S/M,20.00
58799,22842,Escova de Aço Inox,4.00
58799,19412,Óculos de proteção estanques (panorâmicos),10.00
58799,27703,Marcador a Óleo,2.00
58799,15552,Disco Lamelas Ø 125 G60,100.00
58799,24060,Rolo Papel de Limpeza,4.00
58799,19492,Disco Ø 125 * 1mm,500.00
58799,26563,Fita de Papel (Larga - 50mm),54.00
58799,17268,Aloquete/Cadeado metálico 40mm,4.00
58799,26960,Spray Penetrante e Desbloq.(Antiferrugem),4.00
58799,22849,Espátula/Betumadeira Pequena/Média/Grandes,20.00
58799,39942,Spray de limpeza industrial,24.00
58797,26168,Fita Teflon,10.00
58796,8209,Máscara Filtrante FFP3 com válvula,10.00
58795,30867,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,1.00
58795,32398,Tocha MIG MAG (não refrigerada),1.00
58795,5233,Debitómetro / Fluxómetro de coluna de esfera,1.00
58795,95169,Mangueira Argon Encaixe M/F,1.00
58795,39230,Alicate de Massa Completo,3.00
58795,105438,Chicote 63 Amp. 5 pinos - 32 Amp. 5 pinos,1.00
58795,103479,Aparelho de soldar semi-automático,1.00
58795,111884,Extensão 32 Amp. 4 Pinos,1.00
58794,8196,Luvas de soldar / ArcAir,24.00
58794,13693,Acrílico de Viseira,10.00
58794,8193,Auricular (tampão descartável) SNR 30dB,100.00
58794,19440,"Bico contacto M8*1,2mm MIG",25.00
58794,19439,"Bico contacto M8*1,0mm MIG",5.00
58794,26150,Lava mãos pasta,1.00
58794,14279,Filtro de Partículas P2 R 2128,40.00
58794,25007,Guia Fio C/ Revestimento MIG(Bicha),4.00
58792,6186,Extensão Tripla 220V,1.00
58792,5276,Tabuleiro,17.00
58792,3324,Retificadora diam. 125 mm,1.00
58792,3492,"Aparafusadora de impacto a bateria 1/2""",1.00
58792,8021,Caixa de Ferramenta Mecânico,1.00
58792,7387,Extensão Tripla 220V,1.00
58792,3607,Extensão Tripla 220V,1.00
58792,8199,Casaco Soldar Crute Tam. M,2.00
58792,8204,Casaco Soldar Crute Tam. L,2.00
58792,11227,Mascara de soldar para capacete,2.00
58792,5763,Caixa de Ferramenta Mecânico,1.00
58792,15098,"Elétrodo E7018 2,5 mm",44.80
58792,11266,Borrifador,15.00
58792,14238,Colete Refletor S/M,20.00
58792,9368,Baú de Arrumação,1.00
58792,19404,Trapos de Limpeza,100.00
58792,11964,Extensão Tripla 220V,1.00
58792,15552,Disco Lamelas Ø 125 G60,100.00
58792,14586,Retificadora diam. 230 mm,1.00
58792,22842,Escova de Aço Inox,4.00
58792,13744,Luva de Soldar em crute Tam. 9/10,4.00
58792,17268,Aloquete/Cadeado metálico 40mm,4.00
58792,21328,Retificadora diam. 125 mm,1.00
58792,24053,Fita Cola Meivcore,50.00
58792,15103,"Elétrodo E7018 3,2 mm",36.00
58792,22849,Espátula/Betumadeira Pequena/Média/Grandes,20.00
58792,21344,Retificadora diam. 125 mm,1.00
58792,24060,Rolo Papel de Limpeza,4.00
58792,19412,Óculos de proteção estanques (panorâmicos),10.00
58792,34541,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
58792,23619,Disco Ø 230 * 1.8(1.9)mm,100.00
58792,26563,Fita de Papel (Larga - 50mm),54.00
58792,19492,Disco Ø 125 * 1mm,500.00
58792,39942,Spray de limpeza industrial,24.00
58792,26658,Retificadora diam. 125 mm,1.00
58792,35120,Retificadora diam. 125 mm,1.00
58792,39231,Alicate de Soldar completo,2.00
58792,58270,Retificadora diam. 125 mm,1.00
58792,26960,Spray Penetrante e Desbloq.(Antiferrugem),4.00
58792,39230,Alicate de Massa Completo,2.00
58792,63957,Retificadora diam. 125 mm,1.00
58792,64786,Retificadora diam. 125 mm,1.00
58792,27703,Marcador a Óleo,2.00
58792,39876,Chicote CEE - Schuko Triplo,1.00
58792,72662,Retificadora diam. 125 mm,1.00
58792,86208,Extensão Tripla 220V,1.00
58792,31481,Rebolo (retificadora direta),1.00
58792,58207,Retificadora diam. 125 mm,1.00
58792,75082,Aparelho de soldar,1.00
58792,89052,Chicote CEE - Schuko Triplo,1.00
58792,31639,Berbequim pedra / ferro,1.00
58792,63062,Chicote CEE - Schuko Triplo,1.00
58792,75846,Aparelho de soldar,1.00
58792,98642,Extensão Tripla 220V,1.00
58792,54018,Baú de Arrumação - Paulo Anunciação Sousa,1.00
58792,73255,Extensão Tripla 220V,1.00
58792,83391,Extensão Tripla 220V,1.00
58792,100721,Extensão Tripla 220V,1.00
58792,57414,Extensão Tripla 220V,1.00
58792,74797,Extensão Tripla 220V,1.00
58792,89811,Chicote CEE - Schuko Triplo,1.00
58792,103089,Extensão tripla 220v,1.00
58792,63959,Retificadora diam. 125 mm,1.00
58792,84090,Extensão Tripla 220V,1.00
58792,90637,Retificadora diam. 230 mm,1.00
58792,104336,Extensão Tripla 220V,1.00
58792,75960,Retificadora diam. 125 mm,1.00
58792,85394,Retificadora diam. 125 mm,1.00
58792,90653,Retificadora diam. 125 mm,1.00
58792,105653,Berbequim pedra / ferro,1.00
58792,76657,Extensão Tripla 220V,1.00
58792,97893,Extensão Tripla 220V,1.00
58792,100974,Extensão Tripla 220V,1.00
58792,106119,Chicote CEE - Schuko Triplo,1.00
58792,80031,Retificadora diam. 125 mm,1.00
58792,98005,"Aparafusadora de impacto a bateria 1/2""",1.00
58792,103249,Rebolo (Retificadora direta),1.00
58792,100976,Extensão Tripla 220V,1.00
58792,80397,Extensão Tripla 220V,1.00
58792,103286,Extensão Tripla 220V,1.00
58792,106565,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
58792,104353,Berbequim de pedra / ferro,1.00
58792,89323,Retificadora diam. 125 mm,1.00
58792,110421,Extintor Pó-Químico ABC 6kg,1.00
58792,90917,Extintor Pó-Químico ABC,1.00
58792,110948,"Jogo de Chaves de Caixa Longas 1/2""",1.00
58792,100973,Extensão Tripla 220V,1.00
58792,103579,Extensão Tripla 220V,1.00
58792,104177,Extensão Tripla 220V,1.00
58792,104421,Retificadora diam. 125 mm,1.00
58792,104987,Retificadora diam. 125 mm,1.00
58792,105938,Baú de arrumação,1.00
58792,107406,Extensão Tripla 220V,1.00
58792,108023,Retificadora diam. 125 mm,1.00
58792,108945,Extensão Tripla 220V,1.00
58792,113897,Máquina de virar tubo,1.00
58780,31469,Aparelho de soldar semi-automático,1.00
58780,110552,Tocha MIG MAG Refrigerada,1.00
58780,5233,Debitómetro / Fluxómetro de coluna de esfera,2.00
58780,39230,Alicate de Massa Completo,1.00
58780,67783,Projetor duplo LED com tripé,1.00
58780,102083,Aparelho de soldar semi-automático,1.00
58780,114958,Tocha MIG MAG Refrigerada,1.00
58779,36823,Barraca soldador,1.00
58778,87788,Carro duplo de transporte de gás,1.00
58778,39231,Alicate de Soldar completo,1.00
58775,38676,"Conjunto de chaves impacto curtas 1/2"" - 10, 12, 15 ,17, 19, 22, 24, 27, 30, 32",1.00
58775,114970,Berbequim a bateria,1.00
58775,31818,"Jogo bits sextavado 1/4""",1.00
58775,24063,Caixa de Brocas Inox 1 a 13 mm(HSS-CO),1.00
58775,114969,"Aparafusadora de impacto a bateria 1/2""",1.00
58774,23579,Fita Métrica 8 Metros,3.00
58774,19407,Fita Métrica 3 Metros,4.00
58774,23578,Fita Métrica 5 Metros,8.00
58764,114590,"Elétrodo E7018-A1 3,2 mm",48.00
58764,26710,Vareta TIG Aço Carbono ER 70S-6 3.2mm,55.00
58764,114589,"Elétrodo E7018-A1 2,5 mm",43.20
58762,34426,Bucha Química 300ml,3.00
58762,82098,Berbequim de base magnética,1.00
58702,14285,Fato Tyvek Branco Cat. 3 - L,10.00
58702,8191,Óculos de proteção,36.00
58702,8193,Auricular (tampão descartável) SNR 30dB,150.00
58702,8195,Luvas pele (mecânico) Tam. 10,48.00
58702,15859,Disco Lamelas Ø 125 G40,70.00
58702,8194,Luvas pele (mecânico) Tam. 9,48.00
58702,26563,Fita de Papel (Larga - 50mm),10.00
58702,22931,"Trincha Júnior 2""",2.00
58702,19040,Luvas pele (mecânico) Tam. 11,45.00
58702,14286,Fato Tyvek Branco Cat. 3 - XL,20.00
58702,24053,Fita Cola Meivcore,10.00
58702,33366,Máscara Filtrante FFP2 com válvula,50.00
58702,27703,Marcador a Óleo,10.00
58702,22930,Trincha Júnior 1 1/2,3.00
58689,4057,Tico-Tico (serra de recortes),1.00
58688,3535,Berbequim de ferro / pedra (Torna SDS Plus),1.00
58688,9779,Berbequim a bateria,1.00
58688,8194,Luvas pele (mecânico) Tam. 9,24.00
58688,4915,Berbequim pedra / ferro,1.00
58688,11327,Extensão Tripla 220V,1.00
58688,22870,Sacos do Lixo Grandes,10.00
58688,17268,Aloquete/Cadeado metálico 40mm,1.00
58688,66382,"Aparafusadora de Impacto a bateria 1/2""",1.00
58688,95456,Retificadora a bateria diam. 125 mm  ( sistema homem morto),1.00
58688,30877,Disco Ø 125 * 6mm Premium,25.00
58688,67355,"Aparafusadora de impacto a bateria 1/2""",1.00
58688,83874,Bancada,1.00
58688,104428,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
58688,85493,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
58676,83874,Bancada,1.00
58676,11327,Extensão Tripla 220V,1.00
58675,8194,Luvas pele (mecânico) Tam. 9,24.00
58675,4915,Berbequim pedra / ferro,1.00
58675,3535,Berbequim de ferro / pedra (Torna SDS Plus),1.00
58675,66382,"Aparafusadora de Impacto a bateria 1/2""",1.00
58675,95456,Retificadora a bateria diam. 125 mm  ( sistema homem morto),1.00
58675,22870,Sacos do Lixo Grandes,10.00
58675,9779,Berbequim a bateria,1.00
58675,30877,Disco Ø 125 * 6mm Premium,25.00
58675,104428,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
58675,67355,"Aparafusadora de impacto a bateria 1/2""",1.00
58675,85493,"Jogo de Chaves de Caixa 1/2"" com roquete",1.00
58671,16794,Bateria de 5.5 Amp,2.00
58671,23170,Carregador de Baterias,1.00
58671,24497,Alicate Multiusos para MIG MAG - Alicate Soldador,1.00
58671,67954,Esquadria magnética (Íman),6.00
58667,8195,Luvas pele (mecânico) Tam. 10,24.00
58667,8194,Luvas pele (mecânico) Tam. 9,24.00
