ID,NAME,SUBFAMILYID
61418,Maquina de corte e chanfrar DN80 e DN50,1624
61419,Maquina de corte e chanfrar DN450,1624
61420,Maquina de corte e chanfrar DN900,1624
61427,Cinta Plana 4 Ton 4 Metros,813
61428,Cinta Plana 4 Ton 4 Metros,813
61429,Cinta Plana 3 Ton 3 Metros,812
61430,Cabo de soldadura cobre (H01N2-D) 35 mm,1625
61431,Medidor de Temperatura Laser/ Pirómetro/ Termómetro 800º,783
61432,Medidor de Temperatura Laser/ Pirómetro/ Termómetro 800º,783
61433,Cabo de soldadura cobre (H01N2-D) 50 mm,1625
61453,"Chave de Impacto longa 1 1/2"" 75 m",1626
61454,"Chave de Impacto longa 1 1/2"" 80 m",1626
61455,"Chave de Impacto longa 1 1/2"" 85 m",1626
61506,Alicate de Arcair,964
61507,Alicate de Arcair,964
61508,Cinta Plana 4 Ton 3 Metros,813
61509,Cinta Plana 4 Ton 3 Metros,813
61510,Cilindro Hidráulico 5 Ton,589
61541,Caixa de ferramenta Tubista,987
61551,Extensão 125 Amp. 5 Pinos,1627
61552,Extensão 125 Amp. 5 Pinos,1627
61553,Extensão 125 Amp. 5 Pinos,1627
61554,Extensão 125 Amp. 5 Pinos,1627
61555,Extensão 125 Amp. 5 Pinos,1627
61556,Extensão 125 Amp. 5 Pinos,1627
61557,Extensão 125 Amp. 5 Pinos,1627
61558,Extensão 125 Amp. 5 Pinos,1627
61559,Extensão 125 Amp. 5 Pinos,1627
61560,Extensão 125 Amp. 5 Pinos,1627
61561,Extensão 125 Amp. 5 Pinos,1627
61562,Extensão 125 Amp. 5 Pinos,1627
61563,Extensão 125 Amp. 5 Pinos,1627
61564,Extensão 125 Amp. 5 Pinos,1627
61572,Cinta Redonda 10 Ton 4 Metros,854
61575,Maçarico de corte (Lança de corte),774
61576,Aspirador Industrial,1059
61580,Cinta Redonda 10 Ton 4 Metros - Perdido Contentor 31,854
61581,Cinta Redonda 10 Ton 4 Metros,854
61598,Extensão Tripla 220V,660
61605,Máquina dispensador de água,1063
61606,Estrado com rodas para Mecânico,749
61607,Extensão Simples 220V,660
61613,Projetor LED,830
61614,Projetor LED,830
61615,Projetor LED,830
61616,Projetor LED,830
61618,Projetor LED,830
61619,Projetor LED,830
61620,Projetor LED (Levantado pelo Rui Alves - Torre Pacheco),830
61621,Projetor LED,830
61622,Projetor LED,830
61623,Projetor LED,830
61624,Projetor LED,830
61625,Projetor LED,830
61626,Projetor LED,830
61627,Projetor LED,830
61628,Projetor LED,830
61629,Cinta Plana 1 Ton 3 Metros,809
61630,Cinta Plana 1 Ton 3 Metros,809
61631,Cinta Plana 1 Ton 3 Metros,809
61632,Cinta Plana 1 Ton 3 Metros,809
61633,Cinta Plana 2 Ton 3 Metros,811
61634,Cinta Plana 2 Ton 3 Metros,811
61635,Cinta Plana 2 Ton 3 Metros,811
61636,Cinta Plana 2 Ton 3 Metros,811
61637,Cinta Plana 2 Ton 3 Metros- Perdido CT 30 14/04/2023,811
61638,Cinta Plana 2 Ton 3 Metros - Perdido Contentor 30,811
61639,Cinta Plana 2 Ton 3 Metros,811
61640,Cinta Plana 2 Ton 3 Metros,811
61641,Cinta Plana 2 Ton 3 Metros,811
61643,Cinta Plana 1 Ton 2 Metros,809
61644,Cinta Plana 1 Ton 2 Metros,809
61645,Cinta Plana 1 Ton 2 Metros,809
61646,Cinta Plana 1 Ton 2 Metros,809
61647,Cinta Plana 1 Ton 2 Metros,809
61648,Cinta Plana 1 Ton 2 Metros,809
61649,Cinta Plana 1 Ton 2 Metros,809
61650,Cinta Plana 1 Ton 2 Metros,809
61651,Cinta Plana 1 Ton 2 Metros_Perdido CT12_25/05/2023,809
61652,Cinta Plana 1 Ton 2 Metros - Perdido Contentor 30,809
61653,Cinta Plana 1 Ton 2 Metros,809
61654,Cinta Plana 1 Ton 2 Metros,809
61655,Cinta Plana 1 Ton 2 Metros,809
61656,Cinta Plana 1 Ton 2 Metros,809
61657,Cinta Plana 1 Ton 2 Metros,809
61658,Cinta Plana 1 Ton 2 Metros,809
61659,Cinta Plana 1 Ton 2 Metros,809
61660,Cinta Plana 1 Ton 2 Metros,809
61661,Cinta Plana 1 Ton 2 Metros,809
61662,Cinta Plana 2 Ton 3 Metros,811
61663,Cinta Plana 2 Ton 3 Metros,811
61664,Cinta Plana 2 Ton 3 Metros,811
61665,Cinta Plana 2 Ton 3 Metros,811
61666,Cinta Plana 2 Ton 3 Metros,811
61667,Cinta Plana 2 Ton 3 Metros,811
61668,Cinta Plana 2 Ton 3 Metros,811
61669,Carro simples de transporte gás,697
61670,Serra Circular,942
61671,Caixa de Ferramenta Tubista,987
61672,Caixa de Ferramenta Tubista,987
61673,Caixa de Ferramenta Tubista,987
61674,Caixa de Ferramenta Mecânico,759
61706,Aparelho de Soldar / Arc-air portátil,529
61707,Alicate de Arcair,964
61708,Alicate de Arcair,964
61709,Maçarico de corte (Lança de corte),774
61726,Puxa 1.5 Ton (Diferencial Manual Alavanca / Camelão),946
61727,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
61728,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
61729,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",946
61730,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
61731,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
61732,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
61733,"Puxa 1,5 Ton (Diferencial Manual Alavanca / Camelão)",943
61734,Arnês de Segurança,533
61735,Arnês de Segurança,533
61743,Tocha MIG MAG 250,1022
61763,Carro simples de transporte gás,697
61764,Cinta Plana 2 Ton 2 Metros,811
61765,Cinta Plana 2 Ton 2 Metros,811
61766,Cinta Plana 2 Ton 2 Metros,811
61767,Cinta Plana 2 Ton 2 Metros,811
61832,Cinta Plana 1 Ton 2 Metros,809
61924,Cinta Plana 2 Ton 2 Metros,811
61925,Cinta Plana 2 Ton 2 Metros,811
61926,Cinta Plana 2 Ton 2 Metros,811
61928,Cinta Plana 2 Ton 2 Metros,811
61931,Extensão Tripla 220V,660
61933,Extensão Tripla 220V,660
61934,Extensão Tripla 220V,660
61935,Extensão Tripla 220V,660
61936,Extensão Tripla 220V,660
61938,Extensão Tripla 220V,660
61940,Extensão Tripla 220V,660
61941,Extensão Tripla 220V,660
62237,Extensão Tripla 220V - Perdido Reboque AV555,660
62238,Extensão Tripla 220V,660
62239,Extensão Tripla 220V,660
62240,Extensão Tripla 220V,660
62241,Extensão Tripla 220V,660
62242,Extensão Tripla 220V,660
62243,Extensão Tripla 220V,660
62244,Extensão Tripla 220V,660
62248,Contentor de Apoio XX,618
62249,Contentor de Apoio XX,618
62250,Contentor de Apoio XX,618
62251,Contentor de Apoio XX,618
62252,Contentor de Apoio XX,618
62253,Contentor de Apoio XX,618
62254,Contentor de Apoio Nº38,618
62351,Serra-Sabre,884
62366,Carro simples de transporte gás_CT03 Colocar etiqueta,697
62367,Carro simples de transporte gás_CT03 Colocar etiqueta,697
62368,Carro simples de transporte gás_CT03 Colocar etiqueta,697
62437,Extintor Pó-Químico ABC 6 kg,1045
62438,Tirfor 1600 kg  (guincho manual de cabo passante),908
62439,Extintor Pó-Químico ABC 6 kg,1045
62440,Extintor Pó-Químico ABC 6 kg,1045
62441,Extintor Pó-Químico ABC 6 kg,1045
62442,Extintor Pó-Químico ABC 6 kg,1045
62443,Extintor Pó-Químico ABC 6 kg,1045
62444,Extintor Pó-Químico ABC 6 kg,1045
62445,Extintor Pó-Químico ABC 6 kg,1045
62446,Extintor Pó-Químico ABC 6 kg,1045
62447,Extintor Pó-Químico ABC 6 kg,1045
62448,Extintor Pó-Químico ABC 6 kg,1045
62449,Extintor Pó-Químico ABC 6 kg,1045
62452,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
62467,Tocha de plasma (Lincoln),1191
62504,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1017
62505,Projetor LED,830
62506,Projetor LED,830
62507,"Cinta Plana 1 Ton 1,5 Metros",809
62508,"Cinta Plana 1 Ton 1,5 Metros",809
62509,"Cinta Plana 1 Ton 1,5 Metros",809
62510,"Cinta Plana 1 Ton 1,5 Metros - PERDIDO CT 28",809
62511,"Cinta Plana 1 Ton 1,5 Metros",809
62512,"Cinta Plana 1 Ton 1,5 Metros",809
62513,"Cinta Plana 1 Ton 1,5 Metros",809
62514,"Cinta Plana 1 Ton 1,5 Metros",809
62515,"Cinta Plana 1 Ton 1,5 Metros",809
62516,"Cinta Plana 1 Ton 1,5 Metros",809
62518,Nível de precisão horizontal,785
62519,"Paquimetro Digital - Resolução 0,01 mm",1141
62520,"Paquimetro - Resolução 0,05 mm",799
62521,Cinta Plana 2 Ton 2 Metros,811
62522,Cinta Plana 2 Ton 2 Metros,811
62523,Cinta Plana 2 Ton 2 Metros,811
62524,Cinta Plana 2 Ton 2 Metros,811
62525,Cinta Plana 2 Ton 2 Metros,811
62526,Cinta Plana 2 Ton 2 Metros,811
62527,Cinta Plana 2 Ton 2 Metros,811
62528,Cinta Plana 2 Ton 2 Metros,811
62529,Cinta Plana 2 Ton 2 Metros,811
62530,Cinta Plana 2 Ton 2 Metros - Perdido Contentor 22 27-12-2023,811
62538,Projetor LED - Perdido Contentor 29,830
62539,Projetor LED,830
62540,Projetor LED,830
62541,Projetor LED,830
62542,Projetor LED,830
62543,Projetor LED,830
62544,Projetor LED,830
62545,Projetor LED,830
62546,Barrilete (distribuir de ar),553
62547,Cinta Plana 2 Ton 1 Metro,811
62548,Cinta Plana 2 Ton 1 Metro,811
62549,Cinta Plana 2 Ton 1 Metro,811
62550,Cinta Plana 2 Ton 1 Metro,811
62551,Cinta Plana 2 Ton 1 Metro,811
62552,Cinta Plana 2 Ton 1 Metro,811
62553,Cinta Plana 2 Ton 1 Metro,811
62554,Cinta Plana 2 Ton 1 Metro,811
62555,Cinta Plana 2 Ton 1 Metro,811
62556,Cinta Plana 2 Ton 1 Metro,811
62557,Cinta Plana 2 Ton 1 Metro,811
62558,Cinta Plana 2 Ton 1 Metro,811
62559,Cinta Plana 2 Ton 1 Metro,811
62560,Cinta Plana 2 Ton 1 Metro,811
62561,Cinta Plana 2 Ton 1 Metro,811
62562,Cinta Plana 2 Ton 1 Metro,811
62563,Cinta Plana 2 Ton 1 Metro,811
62564,Cinta Plana 2 Ton 1 Metro,811
62574,Maçarico de corte (Lança de corte),774
62575,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
62626,Cinta Plana 2 Ton 1 Metro,811
62627,Cinta Plana 2 Ton 1 Metro,811
62628,Cinta Plana 2 Ton 1 Metro,811
62629,Cinta Plana 2 Ton 1 Metro,811
62630,Cinta Plana 2 Ton 1 Metro,811
62631,Cinta Plana 2 Ton 1 Metro,811
62632,"Cinta Plana 2 Ton 1,5 Metros",811
62633,Cinta Plana 2 Ton 4 Metros,811
62634,Cinta Plana 2 Ton 4 Metros,811
62635,Cinta Plana 2 Ton 4 Metros,811
62636,Cinta Plana 2 Ton 4 Metros,811
62637,Cinta Plana 2 Ton 4 Metros,811
62638,Cinta Plana 2 Ton 4 Metros,811
62639,Cinta Plana 2 Ton 4 Metros,811
62695,Corrente sinalização (m),1628
62696,Caixa de Ferramenta Mecânico,759
62705,Projetor LED a bateria,801
62706,Projetor LED a bateria,801
62707,Carro transporte de material,749
62708,Carro transporte de material,749
62711,"Jogo de Chaves de Caixa Longas 1/2""",1017
62712,"Jogo de Chaves de Caixa Longas 1/2""",1017
62713,Cinta Plana 2 Ton 4 Metros,811
62714,Cinta Plana 2 Ton 4 Metros,811
62715,Cinta Plana 2 Ton 4 Metros,811
62716,Cinta Plana 1 Ton 2 Metros,809
62717,Cinta Plana 1 Ton 2 Metros,809
62718,Cinta Plana 1 Ton 2 Metros,809
62719,Cinta Plana 1 Ton 2 Metros,809
62720,Cinta Plana 1 Ton 2 Metros,809
62721,Cinta Plana 1 Ton 2 Metros,809
62722,Cinta Plana 1 Ton 2 Metros,809
62723,Cinta Plana 1 Ton 2 Metros,809
62724,Cinta Plana 1 Ton 2 Metros,809
62725,Cinta Plana 1 Ton 2 Metros,809
62726,Cinta Plana 1 Ton 2 Metros,809
62727,Cinta Plana 1 Ton 2 Metros,809
62728,Cinta Plana 1 Ton 2 Metros,809
62729,Cinta Plana 1 Ton 2 Metros,809
62730,Cinta Plana 1 Ton 2 Metros,809
62731,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
62732,"Cinta Plana 1 Ton 1,5 Metros",809
62733,Cinta Plana 1 Ton 2 Metros,809
62734,"Cinta Plana 1 Ton 1,5 Metros",809
62735,"Cinta Plana 1 Ton 1,5 Metros",809
62736,"Cinta Plana 1 Ton 1,5 Metros",809
62737,"Cinta Plana 1 Ton 1,5 Metros",809
62738,"Cinta Plana 1 Ton 1,5 Metros",809
62739,"Cinta Plana 1 Ton 1,5 Metros",809
62740,"Cinta Plana 1 Ton 1,5 Metros",809
62741,"Cinta Plana 1 Ton 1,5 Metros",809
62742,"Cinta Plana 1 Ton 1,5 Metros",809
62743,"Cinta Plana 1 Ton 1,5 Metros",809
62744,Cinta Plana 1 Ton 1 Metro- Perdido CT26 19/04/20223,809
62745,Cinta Plana 1 Ton 1 Metro(FINA)- Perdido CT26 19/04/20223,809
62746,Cinta Plana 1 Ton 1 Metro- Perdido CT26 19/04/20223,809
62747,Cinta Plana 1 Ton 1 Metro,809
62748,Cinta Plana 1 Ton 1 Metro- Perdido CT26 19/04/20223,809
62749,Cinta Plana 1 Ton 1 Metro,809
62750,Cinta Plana 1 Ton 1 Metro,809
62751,Cinta Plana 1 Ton 1 Metro,809
62752,Cinta Plana 1 Ton 1 Metro,809
62753,Cinta Plana 1 Ton 1 Metro,809
62754,Cinta Plana 1 Ton 1 Metro,809
62755,Cinta Plana 1 Ton 1 Metro,809
62756,Cinta Plana 1 Ton 1 Metro,809
62757,Cinta Plana 1 Ton 1 Metro,809
62758,Cinta Plana 1 Ton 1 Metro,809
62759,Cinta Plana 1 Ton 1 Metro,809
62760,Cinta Plana 1 Ton 1 Metro,809
62761,Cinta Plana 1 Ton 1 Metro,809
62762,Cinta Plana 1 Ton 1 Metro - Perdido Contentor 28,809
62763,Cinta Plana 1 Ton 1 Metro,809
62764,Cinta Plana 1 Ton 1 Metro,809
62787,Cinta Plana 1 Ton 1 Metro,809
62788,Cinta Plana 1 Ton 1 Metro,809
62789,Cinta Plana 1 Ton 1 Metro,809
62790,Cinta Plana 1 Ton 1 Metro,809
62792,Extensão Tripla 220V,660
62808,Tocha TIG (ESAB),968
62809,Tocha TIG (ESAB),968
62810,Tocha TIG (ESAB),968
62816,Aparelho de soldar,527
62817,Aparelho de soldar - paradeiro desconhecido,527
62888,"Jogo de Chaves de Caixa Longas 1/2""",1017
62889,Arnês de Segurança,533
62890,Arnês de Segurança,533
62916,"Diferencial de 0,5 Ton",947
62918,Retificadora diam. 125 mm,863
62935,Aparelho de soldar semi-automático,762
62936,Arnês de Segurança,533
62937,Retificadora diam. 125mm,863
62961,Aparelho de soldar,527
62962,Aparelho de soldar,527
63003,Retificadora diam. 230 mm,866
63007,Cilindro Hidráulico de garrafa 20 T0N,691
63008,Cilindro Hidráulico de garrafa 20 T0N,691
63009,Berbequim de base magnética a Bateria - Emprestado Pedro Martins Valmet,545
63010,"Aparafusadora de impacto a bateria 1/2"" - 290Nm",940
63011,Bomba Hidráulica,876
63012,Cilindro Hidráulico 50 Ton,589
63015,Bancada com torno - Instrumentação,995
63016,Bancada com torno - Instrumentação,995
63018,Caixa de Ferramenta Mecânico,759
63061,Garra de Chapa,694
63062,Chicote CEE - Schuko Triplo,956
63073,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
63074,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
63075,Chicote 32 Amp. 5 Pinos - 32 Amp. 4 Pinos,958
63138,Jogo Saca Rolamentos,1629
63259,"Jogo de Chaves de Caixa 3/4""",707
63260,"Jogo de Chaves de Caixa 3/4""",707
63261,"Jogo de Chaves de Caixa 3/4""",707
63262,Chave Gancho Pancada 23-30,1607
63265,Chave Gancho Pancada 40-52,1607
63266,Berbequim a bateria,526
63269,Berbequim a bateria,526
63270,Berbequim a bateria,526
63271,Berbequim a bateria,526
63319,Colete Acolchoado tam. S,1104
63320,Colete Acolchoado tam. M,1104
63321,Colete Acolchoado tam. L,1104
63322,Colete Acolchoado tam. XL,1104
63330,Extensão de Alicate,965
63333,Jogo machos manuais 1/8 gás,1505
63334,Tocha MIG MAG,1022
63335,Extensão 32 Amp. 4 Pinos,657
63336,Extensão 32 Amp. 4 Pinos,657
63338,Retificadora diam. 125 mm,863
63434,Disjuntor magnetotérmico 1P 16A IC60NC,1440
63435,Cabo Elétrico XV/VV/RV/R2V 3x2.5,1386
63436,"Cabo Elétrico XV/VV/RV/R2V 3x1,5",1386
63437,Interruptor Diferencial 2P 2A 30mA,1442
63438,Projetor LED a bateria,801
63439,Projetor LED a bateria,801
63440,Projetor LED a bateria,801
63441,Projetor LED a bateria,801
63456,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1017
63457,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1017
63458,"Jogo chaves impacto curtas/longas 1/2"" ( 8 à 32mm)",1017
63529,Extensão tripla 220V,660
63532,Saca Rolamentos Hidráulico,1007
63533,Extensão 32 Amp. 4 Pinos,657
63534,Projetor LED,830
63535,Tocha TIG (ESAB),968
63540,Aparelho de soldar,527
63541,Aparelho de soldar,527
63565,Projetor LED,830
63577,Berbequim a bateria,526
63578,Alicate de Arcair,964
63590,Arnês de Segurança,533
63591,Arnês de Segurança,533
63592,Arnês de Segurança,533
63593,Arnês de Segurança,533
63594,Arnês de Segurança,533
63595,Arnês de Segurança,533
63596,Arnês de Segurança,533
63597,Arnês de Segurança,533
63598,Arnês de Segurança,533
63599,Arnês de Segurança,533
63601,Chicote 63 Amp. 5 Pinos - 32 Amp. 4 Pinos,959
63604,Estrado com rodas para Mecanico,749
63610,Lança dar calor,734
63622,Baú de Arrumação,1005
63623,Baú de Arrumação - Calcinor Altzo,1005
63624,Baú de Arrumação,1005
63625,Baú de Arrumação,1005
63626,Lança dar calor,734
63627,Extintor Pó-Químico ABC 6 kg,1045
63628,Extintor Pó-Químico ABC 6 kg,1045
63629,Extintor Pó-Químico ABC 6 kg,1045
63713,Escantilhão soldadura,1139
63735,"Tarraxa  3/8"" - 2""",973
63738,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63739,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63740,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63741,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63742,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão) - Perdido CT 26 18/04/2023",946
63743,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63744,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63745,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63746,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63747,"Puxa 0,75 Ton (Diferencial Manual Alavanca / Camelão)",946
63748,Carro duplo de transporte de gás,695
63749,Carro duplo de transporte de gás,695
63750,Carro duplo de transporte de gás,695
63751,Carro duplo de transporte de gás,695
63752,"Cinta Plana 1 Ton 1,5 Metros",809
63754,"Cinta Plana 1 Ton 1,5 Metros",809
63755,"Cinta Plana 1 Ton 1,5 Metros",809
63756,"Cinta Plana 1 Ton 1,5 Metros",809
63757,"Cinta Plana 1 Ton 1,5 Metros",809
63758,"Cinta Plana 1 Ton 1,5 Metros",809
63759,"Cinta Plana 1 Ton 1,5 Metros",809
63760,"Cinta Plana 1 Ton 1,5 Metros",809
63761,"Cinta Plana 1 Ton 1,5 Metros",809
63762,"Cinta Plana 1 Ton 1,5 Metros",809
63763,"Cinta Plana 1 Ton 1,5 Metros",809
63764,"Cinta Plana 1 Ton 1,5 Metros",809
63765,"Cinta Plana 1 Ton 1,5 Metros",809
63766,"Cinta Plana 1 Ton 1,5 Metros",809
63786,Cinta Plana 1 Ton 2 Metros,809
63787,Cinta Plana 1 Ton 2 Metros,809
63788,Cinta Plana 1 Ton 2 Metros- Perdido CT26 19/04/20223,809
63789,Cinta Plana 1 Ton 2 Metros,809
63790,Cinta Plana 1 Ton 2 Metros,809
63791,Cinta Plana 1 Ton 2 Metros,809
63792,Cinta Plana 1 Ton 2 Metros,809
63793,Cinta Plana 1 Ton 2 Metros,809
63794,Cinta Plana 1 Ton 2 Metros,809
63806,"Cinta Plana 2 Ton 1,5 Metros",811
63807,"Cinta Plana 2 Ton 1,5 Metros",811
63808,"Cinta Plana 2 Ton 1,5 Metros- Perdido CT26 19/04/20223",811
63809,"Cinta Plana 2 Ton 1,5 Metros",811
63810,"Cinta Plana 2 Ton 1,5 Metros",811
63811,"Cinta Plana 2 Ton 1,5 Metros",811
63812,"Cinta Plana 2 Ton 1,5 Metros- Perdido CT26 19/04/20223",811
63813,"Cinta Plana 2 Ton 1,5 Metros",811
63814,"Cinta Plana 2 Ton 1,5 Metros",811
63815,"Cinta Plana 2 Ton 1,5 Metros",811
63816,"Jogo de Chaves de Caixa 1/2"" com roquete - Perdido CT 26 18/04/2023",708
63817,Cinta Plana 1 Ton 1 Metro- Perdido CT26 19/04/20223,809
63828,Extensão tripla 220V,660
63829,Extensão tripla 220V,660
63830,Cinta Plana 1 Ton 1 Metro,809
63831,Cinta Plana 1 Ton 1 Metro,809
63832,Cinta Plana 1 Ton 1 Metro,809
63833,Cinta Plana 1 Ton 1 Metro,809
63834,Cinta Plana 1 Ton 1 Metro - Perdido CT11 24/04/2023,809
63835,Cinta Plana 1 Ton 1 Metro - Perdido CT11 24/04/2023,809
63836,Cinta Plana 1 Ton 1 Metro,809
63837,Cinta Plana 1 Ton 1 Metro,809
63838,Cinta Plana 1 Ton 1 Metro,809
63839,Cinta Plana 1 Ton 1 Metro - Perdido Contentor 28,809
63840,Cinta Plana 1 Ton 1 Metro,809
63841,Cinta Plana 1 Ton 2 Metros,809
63842,Cinta Plana 1 Ton 2 Metros,809
63843,Cinta Plana 1 Ton 2 Metros,809
63844,Cinta Plana 1 Ton 2 Metros,809
63845,Cinta Plana 2 Ton 1.5 Metros,811
63846,Cinta Plana 2 Ton 1.5 Metros,811
63847,Cinta Plana 1 Ton 2 Metros,809
63848,Cinta Plana 2 Ton 1.5 Metros,811
63849,Cinta Plana 2 Ton 1.5 Metros,811
63850,Mangueira de Oxicorte,770
63851,Mangueira de Oxicorte,770
63852,Mangueira de Oxicorte,770
63853,Mangueira de Oxicorte,770
63854,Mangueira de Oxicorte,770
63855,Maçarico de corte (Lança de corte),774
63856,Maçarico de corte (Lança de corte),774
63857,"Jogo de Chaves de Caixa 1"" com roquete",706
63858,Mangueira de Oxicorte,770
63868,Mangueira de Oxicorte,770
63869,Mangueira de Oxicorte,770
63874,Mangueira de Oxicorte,770
63894,Broca Caroteadora maior que 101mm,1616
63895,"Chave Dinamométrica 1000 Nm 3/4""",1101
63896,Lança dar calor,734
63897,"Aparafusadora de Impacto a bateria 3/4""",940
63898,Extensão Tripla 220V,660
63954,"Jogo de Chaves de Caixa 1/2"" com roquete",708
63955,"Jogo de Chaves de Caixa 1/2"" com roquete - Perdido Contentor 28",708
63956,"Jogo de Chaves de Caixa 1/2"" com roquete",708
63957,Retificadora diam. 125 mm,863
63958,Retificadora diam. 125 mm,863
63959,Retificadora diam. 125 mm,863
63960,Retificadora diam. 125 mm,863
63961,Retificadora diam. 125 mm,863
63962,Retificadora diam. 125 mm,863
63963,Retificadora diam. 125 mm,863
63964,Retificadora diam. 125 mm,863
63965,Retificadora diam. 125 mm,863
63966,Retificadora diam. 125 mm,863
63967,"Chave Dinamométrica 50 Nm 3/8""",1099
63981,"Chave Dinamométrica 60 - 340 Nm 1/2""",1099
63982,"Chave Dinamométrica 600 Nm 3/4""",1100
63983,"Chave Dinamométrica 600 Nm 3/4""",1100
63984,Chave Dinamométrica 40 - 200 Nm,1099
63985,"Aparafusadora de Impacto a bateria 3/4""",940
63986,"Aparafusadora de Impacto a bateria 3/4""",940
63987,"Aparafusadora de Impacto a bateria 3/4""",940
64013,Tocha de plasma,1191
64017,"Aparafusadora de Impacto a bateria 3/4""",940
64018,"Aparafusadora de Impacto a bateria 3/4""",940
64019,Rebolo (retificadora direta),843
64020,Rebolo (retificadora direta),843
64021,Projetor LED,830
64022,Projetor LED - Perdido CT36,830
64023,Projetor LED,830
64024,Projetor LED,830
64025,Projetor LED,830
64027,Aparelho de soldar,527
64028,Aparelho de soldar,527
64061,Cinta Plana 1 Ton 3 Metros,809
64062,Cinta Plana 1 Ton 3 Metros,809
64128,Cinta Plana 1 Ton 3 Metros,809
64129,Cinta Plana 1 Ton 3 Metros,809
64130,Cinta Plana 1 Ton 3 Metros - Perdido Contentor 30,809
64131,Cinta Plana 1 Ton 3 Metros,809
64132,Cinta Plana 1 Ton 3 Metros,809
64133,Cinta Plana 1 Ton 3 Metros,809
64134,Cinta Plana 1 Ton 3 Metros,809
64135,Cinta Plana 1 Ton 3 Metros,809
64136,Cinta Plana 1 Ton 3 Metros,809
64137,Cinta Plana 1 Ton 3 Metros_Perdido CT12_230074-25/05/2023,809
