DESTINATIONJOBID,ToolingCode,TotalVolume
10903,MAN.CHP.LUN,4.00
10903,MAN.CHA.JC3,1.00
10903,EPI.AUD.TMP,15.00
10903,MAN.CHA.MRM,1.00
10903,MAN.CNT.PL1,4.00
10903,MAN.CHA.LIM,2.00
10903,EPI.VIS.PRT,15.00
10903,MAN.CHA.SCE,3.00
10903,SEG.CSG.CDC,10.00
10903,MAN.CIP.JI2,1.00
10903,MAN.CHA.BU1,3.00
10903,MAN.CHP.BOC,4.00
10903,MAN.CHA.CHF,1.00
10903,MAN.ELC.P75,2.00
10903,MAN.CHA.MRT,1.00
10903,MAN.EMM.NIV,1.00
10904,CON.BRC.CBI,1.00
10904,SEG.CSG.CDC,1.00
10904,EPI.VIS.PRT,1.00
10904,ELM.RCT.230,1.00
10906,CON.RCT.DS1,35.00
10906,ELM.ASD.EST,1.00
10906,CON.SLD.AC2,5.10
10908,EPI.VIS.PRT,1.00
10908,CON.RCT.DS3,25.00
10909,ELM.APR.APR,1.00
10909,ARM.CFE.MEC,1.00
10909,CON.RCT.DS1,25.00
10909,ELM.CHI.CEE,1.00
10909,ELM.APS.TIG,1.00
10909,ELM.EXT.ETS,2.00
10909,CON.SLD.AC2,5.10
10909,ELM.CRT.CAR,1.00
10909,EPI.RSP.MFP,20.00
10909,ELM.ILU.PBT,1.00
10909,ELM.BRB.PDR,1.00
10909,ELM.ILU.PRJ,2.00
10909,SEG.ALT.CRD,2.00
10909,ELM.RCT.125,1.00
10909,ELM.EQA.BRB,1.00
10909,EPI.GLB.FT3,20.00
10909,SEG.ALT.RSG,1.00
10909,EPI.LUV.LAC,12.00
10909,EPI.RSP.FG3,40.00
10909,MAN.CNT.PL1,4.00
10910,ARM.CTT.CTR,1.00
10910,ARM.CFE.MEC,3.00
10910,CON.LIM.SAC,10.00
10910,EPI.GLB.CAP,2.00
10910,ARM.MAL.MBA,1.00
10910,CON.QMC.COR,2.00
10910,ELM.APR.API,2.00
10910,EPI.LUV.ARC,2.00
10910,CON.BRC.CBH,1.00
10910,ELM.ILU.PRJ,4.00
10910,ELM.APR.APR,1.00
10910,MAN.CHA.BOC,1.00
10910,CON.QMC.DBL,12.00
10910,EPI.AUD.TMP,20.00
10910,EPI.LUV.PEL,78.00
10910,MAN.CHA.JC3,1.00
10910,ELM.CHI.CEE,1.00
10910,EPI.GLB.FT3,15.00
10910,EPI.RSP.MFP,108.00
10910,MAN.ELC.D20,2.00
10910,ELM.EXT.ETS,6.00
10910,EPI.LUV.SOL,4.00
10910,EPI.SLD.CSL,1.00
10910,MAN.EMM.NIV,2.00
10910,ELM.ILU.PBT,2.00
10910,EPI.SLD.MCS,4.00
10910,HID.CIL.CHS,1.00
10910,MAN.MNL.034,2.00
10910,ELT.APS.ARC,1.00
10910,EPI.VIS.PRT,36.00
10910,HID.CIL.FUR,3.00
10910,MAN.MNL.078,2.00
10910,MAN.ABR.JMA,1.00
10910,HID.BMB.SIM,1.00
10910,MAN.CHA.JC2,1.00
10910,MAN.RMT.SRH,1.00
10910,MAN.CAD.MET,2.00
10910,MAN.CHA.ALF,2.00
10910,MAN.CHP.BOC,2.00
10910,MAN.CHA.CHF,1.00
10910,MAN.CHA.CPB,1.00
10910,MAN.CHA.RTC,2.00
10910,MAN.CIP.JI3,1.00
10910,MAN.CHP.JCP,2.00
10910,MAN.CHA.ESQ,1.00
10910,MAN.CNT.PL2,2.00
10910,MAN.CHA.FTM,2.00
10910,MAN.CNT.PL4,4.00
10910,MAN.CHA.GRI,2.00
10910,MAN.RMT.SRA,2.00
10910,MAN.CHA.MRM,2.00
10910,MAN.CHP.LUN,6.00
10910,MAN.CNT.PL1,2.00
10910,MAN.ELC.D15,1.00
10910,MAN.ELC.P15,2.00
10910,MAN.ELC.P75,2.00
10912,ELM.RCT.230,1.00
10912,ARM.BAU.BAU,1.00
10913,ARM.BAU.BAU,1.00
10913,ELM.BRB.CMB,1.00
10913,CON.BRC.CBH,1.00
10913,CON.LIM.ESC,1.00
10913,CON.ASD.MAP,2.00
10913,ELM.EXT.ETS,1.00
10913,CON.BRC.SDP,4.00
10913,CON.LIM.PLP,2.00
10913,ELM.CHI.CEE,1.00
10913,GAS.MAN.DEB,1.00
10913,ELM.BRB.PDR,1.00
10913,ELM.ASD.TTG,1.00
10913,ELT.APS.TIG,1.00
10913,MAN.CHA.AJ1,1.00
10913,ELM.RCT.125,1.00
10913,EPI.AUD.ABF,1.00
10913,EPI.GLB.CAP,1.00
10913,EPI.GLB.BTN,1.00
10913,EPI.SLD.MCS,1.00
10913,GAS.MAN.MAR,1.00
10913,MAN.APS.AAS,2.00
10913,MAN.CAD.MET,1.00
10913,MAN.CHA.ESC,1.00
10913,MAN.CHA.MRT,1.00
10915,ELM.EXT.ETS,6.00
10915,CON.QMC.CRT,25.00
10915,ARM.CFE.MEC,2.00
10915,ELM.RCT.180,1.00
10915,ELM.ILU.PBT,3.00
10915,ELT.APS.APS,2.00
10915,ARM.MAL.MBA,2.00
10915,ELT.CHD.CHD,1.00
10915,EPI.GLB.FT3,49.00
10915,EPI.ANQ.CVA,4.00
10915,CON.LIM.SAC,10.00
10915,EPI.ARN.ARN,4.00
10915,GAS.MAN.OXG,2.00
10915,EPI.LUV.BOR,6.00
10915,CON.LIM.TRP,75.00
10915,GAS.MAN.ACT,2.00
10915,GAS.OXI.MNG,2.00
10915,EPI.LUV.LTX,50.00
10915,ELM.APR.API,4.00
10915,HID.ACM.ABM,6.00
10915,MAN.CHA.BOC,1.00
10915,MAN.CHA.ALV,2.00
10915,ELM.ILU.PRJ,1.00
10915,MAN.CHP.LUN,9.00
10915,MAN.CHA.CX1,6.00
10915,MAN.CHA.JC2,2.00
10915,ELM.RCT.125,2.00
10915,MAN.CNT.PL3,5.00
10915,MAN.CHA.CX2,2.00
10915,MAN.CHP.JCP,4.00
10915,ELM.RCT.230,1.00
10915,MAN.CNT.PL6,6.00
10915,MAN.CHA.DN1,1.00
10915,MAN.CNT.R10,4.00
10915,ELT.EXT.E32,6.00
10915,MAN.ELC.D10,4.00
10915,MAN.CHA.MLH,4.00
10915,MAN.EMM.APF,1.00
10915,GAS.MAN.MAR,1.00
10915,MAN.ELC.D50,2.00
10915,MAN.CIP.IL2,1.00
10915,MAN.MNL.001,2.00
10915,HID.CIL.CHS,4.00
10915,MAN.ELC.P30,2.00
10915,MAN.CNT.PL1,5.00
10915,MAN.RES.BAL,4.00
10915,MAN.APS.AAS,4.00
10915,MAN.MNL.034,1.00
10915,MAN.CNT.PL8,2.00
10915,MAN.MNL.114,5.00
10915,MAN.CAD.MET,1.00
10915,MAN.ELC.D20,2.00
10915,MAN.CHA.CHF,1.00
10915,MAN.ELC.P15,3.00
10915,MAN.CHA.ESC,1.00
10915,MAN.OXI.MOC,2.00
10915,MAN.CHA.REI,2.00
10915,MAN.RES.TAB,9.00
10915,MAN.CHA.RTC,1.00
10915,PNE.APR.API,2.00
10915,MAN.CHP.BOC,7.00
10915,PNE.MNG.ARC,7.00
10915,MAN.CIP.IL1,4.00
10915,MAN.CNT.P10,4.00
10915,MAN.CNT.RD8,1.00
10915,MAN.ELC.D05,3.00
10915,MAN.ELC.P75,5.00
10916,ARM.MAL.MBA,1.00
10916,ARM.BAU.BAU,1.00
10916,MAN.CNT.PL2,5.00
10916,GAS.MAN.DEB,1.00
10916,ELM.APS.APS,1.00
10916,ARM.CFE.SER,3.00
10916,SEG.CAI.ETT,1.00
10916,GAS.MAN.OXG,1.00
10916,ELM.EXT.ETS,6.00
10916,GAS.OXI.MNG,1.00
10916,ELM.RCT.125,4.00
10916,MAN.CHA.AJ1,1.00
10916,ELM.RCT.230,1.00
10916,MAN.CHA.ALV,2.00
10916,EPI.SLD.MCS,1.00
10916,MAN.CNT.RD2,1.00
10916,MAN.APS.AAS,2.00
10916,MAN.CHA.JC3,1.00
10916,MAN.CHA.MRM,2.00
10916,MAN.CNT.PL1,4.00
10916,MAN.MNL.012,4.00
10916,MAN.CNT.PL8,4.00
10916,MAN.ELC.D20,2.00
10916,MAN.OXI.MOC,1.00
10919,CON.LIM.SAC,10.00
10919,ARM.MAL.MBA,2.00
10919,ELM.BRB.BAT,1.00
10919,ARM.CFE.MEC,10.00
10919,ELM.APR.API,9.00
10919,CON.BRC.CBH,2.00
10919,ELM.RCT.180,2.00
10919,ELM.BRB.PDR,1.00
10919,ELM.APS.APS,3.00
10919,ELM.CHI.CEE,6.00
10919,EPI.ARN.ARN,11.00
10919,ELM.ILU.PRJ,2.00
10919,ELM.RCT.230,2.00
10919,ELM.EXT.ETS,15.00
10919,EPI.LUV.PEL,72.00
10919,ELM.RCT.125,6.00
10919,ELM.RMT.MIM,1.00
10919,ELM.ILU.PBT,2.00
10919,GAS.MAN.OXG,2.00
10919,EPI.AUD.TMP,50.00
10919,EPI.ANQ.CVA,12.00
10919,EPI.GLB.FT3,20.00
10919,MAN.CHA.JC3,4.00
10919,EPI.SLD.MCS,3.00
10919,HID.CIL.CHS,3.00
10919,GAS.MAN.ACT,2.00
10919,MAN.CHA.LUN,3.00
10919,EPI.VIS.PRT,24.00
10919,HID.CIL.FUR,1.00
10919,GAS.OXI.MNG,2.00
10919,MAN.CHA.MLH,2.00
10919,HID.BMB.SIM,2.00
10919,MAN.CHA.AJ1,1.00
10919,MAN.CAD.MET,4.00
10919,MAN.CHA.PSL,2.00
10919,MAN.ABR.DSN,1.00
10919,MAN.CHA.AJ2,1.00
10919,MAN.CHA.CPB,1.00
10919,MAN.CIP.JI2,2.00
10919,MAN.APS.AAS,6.00
10919,MAN.CHA.JC1,1.00
10919,MAN.CHA.GRI,1.00
10919,MAN.CNT.PL3,2.00
10919,MAN.CHA.ALV,2.00
10919,MAN.CHA.JC2,1.00
10919,MAN.CHA.MRM,10.00
10919,MAN.ELC.D10,4.00
10919,MAN.CHA.BU1,5.00
10919,MAN.CHP.BOC,1.00
10919,MAN.CHA.UMM,5.00
10919,MAN.ELC.D20,4.00
10919,MAN.CHP.JCP,3.00
10919,MAN.CIP.JI3,3.00
10919,MAN.CHP.LUN,9.00
10919,MAN.ELC.D30,2.00
10919,MAN.ELC.AMN,12.00
10919,MAN.CNT.PL2,4.00
10919,MAN.CNT.PL1,18.00
10919,MAN.EMM.ALI,1.00
10919,MAN.RMT.SRB,1.00
10919,MAN.CNT.RD8,3.00
10919,MAN.CNT.PL8,2.00
10919,MAN.MNL.002,2.00
10919,MAN.RMT.UTR,1.00
10919,MAN.ELC.P75,9.00
10919,MAN.ELC.D15,8.00
10919,MAN.MNL.034,4.00
10919,MAN.ELC.P15,10.00
10919,MAN.RES.BAL,10.00
10919,MAN.ELC.P30,3.00
10919,MAN.OXI.MOC,2.00
10919,MAN.SUP.GMP,4.00
10919,MAN.RMT.SRA,1.00
10919,MAN.RES.TAB,10.00
10919,SEG.CSG.CDC,30.00
10919,MAN.RMT.SRH,1.00
10921,EPI.GLB.FCH,12.00
10921,EPI.GLB.FGN,4.00
10924,ELT.GER.GEP,1.00
10926,CON.FMC.FXL,2.00
10926,ARM.CFE.SER,2.00
10926,ARM.CFE.MEC,2.00
10926,CON.RCT.DS1,15.00
10926,ELM.APR.API,3.00
10926,ELM.CHI.CEE,1.00
10926,CON.BRC.CBH,2.00
10926,EPI.ARN.ARN,4.00
10926,ELM.BRB.CMB,1.00
10926,ELM.RCT.125,1.00
10926,CON.BRC.SDP,2.00
10926,EPI.GLB.CAP,6.00
10926,EPI.ANQ.CVA,4.00
10926,EPI.VIS.PRT,7.00
10926,CON.QMC.DBL,2.00
10926,EPI.GLB.COL,4.00
10926,EPI.LUV.LET,18.00
10926,HID.BMB.SIM,1.00
10926,EPI.AUD.TMP,1.00
10926,MAN.CHA.JC3,3.00
10926,EPI.LUV.PEL,8.00
10926,HID.CIL.CHP,1.00
10926,MAN.CHA.BU5,1.00
10926,MAN.EMM.NIV,2.00
10926,HID.CIL.CHS,3.00
10926,MAN.CHA.ALV,2.00
10926,MAN.CIP.JI3,2.00
10926,MAN.ELC.D05,1.00
10926,MAN.CHA.JC2,1.00
10926,MAN.CNT.CAR,4.00
10926,MAN.CIP.JI2,1.00
10926,MAN.CNT.PL1,1.00
10926,MAN.CNT.PL2,4.00
10926,MAN.TRA.PPL,2.00
10930,ELM.APR.API,3.00
10930,ELM.BRB.BMG,2.00
10930,ELM.RCT.180,2.00
10930,ELM.APS.TIG,4.00
10930,ELM.ASD.TTG,1.00
10930,ELM.EXT.ETS,10.00
10930,HID.CIL.CHP,1.00
10930,ELM.BRB.FER,1.00
10930,ELM.ILU.PRJ,2.00
10930,ELM.RCT.RBL,2.00
10930,MAN.ELC.D10,2.00
10930,ELM.CHI.CEE,4.00
10930,ELM.RCT.125,3.00
10930,MAN.CIP.JI3,1.00
10930,HID.CIL.CHS,2.00
10930,HID.BMB.SIM,1.00
10930,MAN.CNT.PL1,16.00
10930,MAN.CHA.JC2,1.00
10930,MAN.ELC.P15,2.00
10930,SEG.CAI.ETT,2.00
10930,MAN.ELC.P75,2.00
10934,ARM.BAU.BAU,1.00
10935,HID.BMB.SIM,2.00
10935,HID.CIL.CHP,2.00
10941,EPI.GLB.FT3,10.00
10941,EPI.ANQ.CVA,1.00
10941,EPI.AUD.TMP,5.00
10941,EPI.ARN.ARN,1.00
10941,EPI.LUV.LTX,100.00
10941,EPI.LUV.BOR,4.00
10941,EPI.VIS.PRT,5.00
10941,EPI.LUV.PEL,16.00
10941,MAN.ELC.D15,1.00
10941,EPI.VIS.OXI,1.00
10941,MAN.ELC.D30,2.00
10941,MAN.ELC.MNR,2.00
10946,CON.LIX.CRT,1.00
10946,CON.LIX.LMR,6.00
10946,CON.QMC.PIN,2.00
10946,CON.RCT.DL1,15.00
10947,CON.SLD.70S,5.00
10948,CON.LIX.PMO,4.00
10948,CON.FRC.WDL,8.00
10948,ARM.CFE.MEC,1.00
10948,CON.LIX.LMR,4.00
10948,CON.RCT.DS1,50.00
10948,ELM.BRB.PDR,1.00
10948,CON.RCT.DL1,2.00
10948,ELM.BRB.BAT,1.00
10948,MAN.CHA.ESQ,1.00
10948,HID.BMB.SIM,2.00
10948,ELM.APR.API,2.00
10948,ELM.BRB.BMG,2.00
10948,MAN.CHP.LUN,5.00
10948,HID.CIL.CHP,1.00
10948,ELM.APS.APS,1.00
10948,ELM.EXT.ETS,3.00
10948,MAN.CNT.PL3,4.00
10948,HID.CIL.FUR,2.00
10948,ELM.RCT.125,2.00
10948,ELM.RCT.RBL,1.00
10948,MAN.ELC.AFN,14.00
10948,MAN.ABR.DSN,2.00
10948,EPI.SLD.MCS,1.00
10948,MAN.CHA.ALC,2.00
10948,MAN.ELC.P30,2.00
10948,MAN.CHA.ALV,2.00
10948,HID.CIL.CHS,3.00
10948,MAN.CHA.DN1,1.00
10948,MAN.EMM.CPC,2.00
10948,MAN.CHA.DEF,1.00
10948,MAN.APS.AAS,2.00
10948,MAN.CHA.JC3,1.00
10948,MAN.EMM.PAQ,1.00
10948,MAN.CHA.JC2,1.00
10948,MAN.CHA.BU3,8.00
10948,MAN.CHA.MLH,2.00
10948,MAN.MNL.034,2.00
10948,MAN.CIP.CI3,1.00
10948,MAN.CHA.BU4,1.00
10948,MAN.CHA.MRM,2.00
10948,MAN.CHA.REI,1.00
10948,MAN.EMM.PQI,1.00
10948,MAN.CHA.ULM,1.00
10948,MAN.CHA.UMM,5.00
10948,MAN.CHP.BOC,5.00
10948,MAN.RES.BAL,1.00
10948,MAN.CNT.PL2,2.00
10948,MAN.CIP.IL2,1.00
10948,MAN.ELC.AMN,10.00
10948,MAN.SUP.GMP,2.00
10948,MAN.EMM.NBL,1.00
10948,MAN.CNT.PL1,4.00
10948,MAN.MNL.012,2.00
10948,MAN.CNT.PL8,2.00
10948,MAN.ELC.IME,2.00
10948,MAN.ELC.P15,2.00
10948,MAN.ELC.P75,2.00
10948,MAN.EMM.BMC,2.00
10948,MAN.RES.TAB,1.00
10949,EPI.ARN.ARN,2.00
10949,ARM.CFE.MEC,1.00
10949,EPI.ANQ.CVA,2.00
10949,ARM.BAU.BAU,1.00
10949,EPI.LUV.PEL,2.00
10949,ELM.EXT.ETS,1.00
10949,MAN.EMM.APF,1.00
10949,ELM.CHI.CEE,1.00
10949,ELM.RCT.125,1.00
10949,MAN.CHA.AGL,1.00
10949,EPI.AUD.TMP,2.00
10949,MAN.CHA.JC3,1.00
10949,EPI.VIS.PRT,2.00
10949,MAN.CAD.MET,1.00
10950,CON.BRC.CBH,1.00
10950,ARM.BAU.BAU,2.00
10950,ARM.CFE.MEC,2.00
10950,ELM.ACM.BAT,1.00
10950,ELM.APS.APS,1.00
10950,ELM.BRB.BAT,1.00
10950,ARM.MAL.MBA,2.00
10950,ELM.ASD.EST,1.00
10950,ELM.CRT.TTC,1.00
10950,ELM.BRB.BMG,1.00
10950,ELM.APR.API,2.00
10950,ELM.RCT.LIX,2.00
10950,EPI.ARN.ARN,6.00
10950,ELM.BRB.FER,2.00
10950,ELM.EXT.ETS,6.00
10950,ELM.RCT.RBL,3.00
10950,GAS.MAN.ACT,2.00
10950,MAN.CHA.ALV,1.00
10950,ELM.ILU.PBT,3.00
10950,EPI.ANQ.CVA,6.00
10950,HID.CIL.CHS,2.00
10950,MAN.CHA.BOC,5.00
10950,ELM.ILU.PRJ,1.00
10950,GAS.MAN.OXG,1.00
10950,MAN.CHA.LIM,1.00
10950,MAN.CHA.BU1,1.00
10950,ELM.LIM.ASP,1.00
10950,HID.BMB.SIM,2.00
10950,MAN.CHP.BOC,3.00
10950,MAN.CHA.DN3,1.00
10950,ELM.RCT.125,3.00
10950,HID.CIL.FUR,1.00
10950,MAN.CHP.LUN,4.00
10950,MAN.CHA.JC3,2.00
10950,ELM.RCT.230,2.00
10950,MAN.CHA.AJ2,1.00
10950,MAN.CNT.PL2,10.00
10950,MAN.CHA.LUN,8.00
10950,EPI.SLD.MCS,1.00
10950,MAN.CHA.DN1,1.00
10950,MAN.CNT.PL4,4.00
10950,MAN.CNT.PL1,8.00
10950,GAS.OXI.MNG,2.00
10950,MAN.CHA.JC1,1.00
10950,MAN.ELC.D50,2.00
10950,MAN.CNT.PL8,4.00
10950,MAN.APS.AAS,1.00
10950,MAN.CHA.JC2,1.00
10950,MAN.ELC.P30,2.00
10950,MAN.MNL.001,4.00
10950,MAN.CHA.ALC,1.00
10950,MAN.CHA.MLH,1.00
10950,MAN.EMM.CPC,7.00
10950,MAN.OXI.MOC,1.00
10950,MAN.CHA.CHL,2.00
10950,MAN.CHA.MRT,3.00
10950,MAN.MNL.034,4.00
10950,MAN.SUP.GMP,1.00
10950,MAN.CHA.GRI,1.00
10950,MAN.CHP.JCP,4.00
10950,MAN.MNL.038,4.00
10950,MAN.ELC.AFN,4.00
10950,MAN.CHA.MRM,2.00
10950,MAN.ELC.ARN,11.00
10950,MAN.CHA.REI,2.00
10950,MAN.ELC.D10,2.00
10950,MAN.CHA.UMM,4.00
10950,MAN.ELC.D20,2.00
10950,MAN.ELC.P15,3.00
10950,MAN.MNL.012,4.00
10950,MAN.MNL.058,4.00
10950,MAN.MNL.112,3.00
10950,MAN.TRA.PPL,1.00
10951,ARM.BAU.BAU,1.00
10951,ELM.EXT.ETS,1.00
10951,ELM.RCT.125,1.00
10952,CON.SLD.VRC,10.00
10952,ARM.CFE.TUB,1.00
10952,CON.FIT.ALU,1.00
10952,ARM.BAU.BAU,3.00
10952,ELM.APR.API,1.00
10952,CON.PIN.TPI,3.00
10952,ELM.CHI.CEE,3.00
10952,ARM.CFE.SER,1.00
10952,ELM.APS.TIG,2.00
10952,CON.RCT.DS1,56.00
10952,ELM.EXT.ETS,7.00
10952,CON.SLD.VRI,10.00
10952,ELM.RCT.230,1.00
10952,CON.SLD.AC2,10.20
10952,MAN.CAD.MET,3.00
10952,CON.TIG.ACE,4.00
10952,EPI.LUV.PEL,18.00
10952,CON.SLD.TGS,3.00
10952,MAN.CNT.PL1,4.00
10952,ELM.RCT.125,3.00
10952,GAS.MAN.DEB,2.00
10952,ELM.ASD.TTG,3.00
10952,MAN.EAC.AND,1.00
10952,EPI.AUD.TMP,10.00
10952,GAS.MAN.MAR,2.00
10952,ELM.BRB.BAT,1.00
10952,MAN.ELC.P75,2.00
10952,EPI.LUV.SOL,2.00
10952,MAN.CHA.AJ1,2.00
10952,ELM.RCT.RBL,1.00
10952,MAN.CIP.JI3,1.00
10952,EPI.SLD.MCS,2.00
10952,MAN.CTB.CTU,1.00
10952,MAN.CHA.JC3,1.00
10952,EPI.VIS.PRT,6.00
10952,MAN.APS.AAS,4.00
10952,MAN.CHA.ESC,2.00
10952,MAN.CHA.MRT,2.00
10952,MAN.MTB.ALT,1.00
10953,ARM.CFE.TUB,1.00
10953,ARM.BAU.BAU,2.00
10953,ELM.APS.APS,1.00
10953,ARM.CFE.MEC,1.00
10953,ELM.RCT.RBL,1.00
10953,MAN.CHA.ALC,1.00
10953,ELM.EXT.ETS,1.00
10953,ELM.RCT.125,2.00
10953,MAN.CHA.LIM,2.00
10953,MAN.CHA.CHL,2.00
10953,ELM.RCT.230,1.00
10953,MAN.CAD.MET,1.00
10953,MAN.CHA.PNC,1.00
10953,MAN.CHA.TCC,1.00
10953,ELT.EXT.E32,1.00
10953,MAN.CHA.MRT,1.00
10953,MAN.ELC.D10,1.00
10953,MAN.CHA.RTC,1.00
10953,MAN.CHA.AJ1,1.00
10953,MAN.ELC.D05,1.00
10953,MAN.ELC.MNR,2.00
10953,MAN.TRA.MAT,1.00
10953,MAN.CHA.FTM,1.00
10953,MAN.CHA.JSP,1.00
10953,MAN.CHA.SRT,1.00
10953,MAN.CNT.PL2,1.00
10953,MAN.ELC.P15,1.00
10953,MAN.ELC.P75,2.00
10953,MAN.EMM.APF,1.00
10953,MAN.EMM.NIV,1.00
10953,MAN.EMM.PQI,1.00
10953,SEG.CAI.ETT,1.00
10954,GAS.MAN.MAR,1.00
10954,ARM.BAU.BAU,1.00
10954,ELM.RCT.125,1.00
10954,ELM.EXT.ETS,1.00
10954,EPI.SLD.MCS,1.00
10954,ELM.APS.TIG,1.00
10954,MAN.APS.AAS,2.00
10954,GAS.MAN.DEB,1.00
10954,MAN.CHA.ESC,1.00
10954,ELM.CHI.CEE,1.00
10954,MAN.CHA.MRT,1.00
10954,MAN.CHA.AJ1,1.00
10958,ARM.CFE.MEC,8.00
10958,ELM.APS.TIG,1.00
10958,CON.BRC.CBH,1.00
10958,ARM.BAU.BAU,4.00
10958,ARM.MAL.MBA,2.00
10958,ELM.RCT.RBL,3.00
10958,ELM.APR.APR,1.00
10958,ELM.BRB.BAT,1.00
10958,CON.LIM.ESC,6.00
10958,EPI.ANQ.CVA,8.00
10958,EPI.ANQ.RTR,1.00
10958,ELM.CHI.CEE,2.00
10958,CON.LIM.ESP,2.00
10958,EPI.RSP.MMM,7.00
10958,EPI.ARN.ARN,8.00
10958,EPI.GLB.FT3,20.00
10958,ELM.APR.API,6.00
10958,EPI.VIS.EST,18.00
10958,EPI.GLB.FGN,5.00
10958,EPI.LUV.BRL,6.00
10958,ELM.APS.APS,1.00
10958,HID.BMB.SIM,4.00
10958,EPI.LUV.BOR,6.00
10958,EPI.RSP.AK1,4.00
10958,ELM.EXT.ETS,11.00
10958,HID.CIL.FUR,1.00
10958,EPI.LUV.PEL,60.00
10958,EPI.RSP.FG3,24.00
10958,ELM.ILU.PBT,1.00
10958,MAN.CHA.AJ1,2.00
10958,HID.CIL.CHS,4.00
10958,EPI.VIS.INT,6.00
10958,ELM.ILU.PRJ,3.00
10958,MAN.CHA.ALF,2.00
10958,MAN.CHP.BOC,11.00
10958,MAN.CHA.BU1,2.00
10958,ELM.RCT.125,6.00
10958,MAN.CHA.JC2,2.00
10958,MAN.CHP.LUN,10.00
10958,MAN.CHA.CX1,1.00
10958,ELM.RCT.230,2.00
10958,MAN.CHP.JCP,3.00
10958,MAN.CIP.JI2,2.00
10958,MAN.CHA.CX2,1.00
10958,EPI.AUD.TMP,24.00
10958,MAN.ELC.D20,2.00
10958,MAN.CNT.PL2,6.00
10958,MAN.CHA.JC3,4.00
10958,EPI.GLB.FQM,6.00
10958,MAN.RES.BAL,6.00
10958,MAN.CNT.PL3,12.00
10958,MAN.CHA.LUN,4.00
10958,EPI.SLD.MCS,1.00
10958,MAN.RES.TAB,6.00
10958,MAN.ELC.D10,4.00
10958,MAN.CHA.MLH,2.00
10958,MAN.ABR.JMA,2.00
10958,MAN.CIP.CI1,3.00
10958,SEG.CAI.ETT,4.00
10958,MAN.CIP.CI2,1.00
10958,MAN.APS.AAS,4.00
10958,MAN.CNT.PL1,8.00
10958,MAN.CAD.MET,8.00
10958,MAN.ELC.D15,1.00
10958,MAN.CHA.FTM,1.00
10958,MAN.MNL.001,4.00
10958,MAN.CHA.GRI,1.00
10958,MAN.MNL.078,6.00
10958,MAN.CHA.MRM,6.00
10958,MAN.CHA.REI,2.00
10958,MAN.CIP.JI3,2.00
10958,MAN.ELC.AMN,12.00
10958,MAN.ELC.D05,3.00
10958,MAN.ELC.P15,4.00
10958,MAN.ELC.P75,6.00
10958,MAN.EMM.H2S,8.00
10958,MAN.MNL.012,8.00
10958,MAN.MNL.058,4.00
10959,ARM.CFE.MEC,2.00
10959,ELM.APS.APS,1.00
10959,ELM.ILU.PRJ,1.00
10959,EPI.GLB.COL,10.00
10959,ARM.MAL.MBA,1.00
10959,ELM.RCT.230,1.00
10959,HID.BMB.SIM,1.00
10959,HID.CIL.FUR,2.00
10959,ELM.APR.API,2.00
10959,EPI.LUV.PEL,12.00
10959,MAN.ELC.D15,1.00
10959,MAN.CHA.JC2,1.00
10959,ELM.EXT.ETS,6.00
10959,MAN.CHP.BOC,2.00
10959,ELM.ILU.PBT,1.00
10959,MAN.CHA.JC3,1.00
10959,ELM.RCT.125,2.00
10959,MAN.CNT.PL2,4.00
10959,EPI.AUD.TMP,10.00
10959,MAN.CHP.JCP,2.00
10959,EPI.SLD.MCS,1.00
10959,MAN.ELC.D10,1.00
10959,EPI.VIS.PRT,12.00
10959,MAN.APS.AAS,2.00
10959,MAN.CAD.MET,1.00
10959,MAN.CHA.MRM,2.00
10959,MAN.CHP.LUN,2.00
10959,MAN.CNT.PL1,4.00
10959,MAN.ELC.P15,1.00
10959,MAN.ELC.P75,2.00
10965,MAT.VAR.275,11.50
10969,ARM.BAU.BAU,1.00
10971,ARM.BAU.BAU,1.00
10972,ELM.EXT.ETS,3.00
10972,EPI.ARN.ARN,1.00
10972,ARM.BAU.BAU,8.00
10972,ARM.CFE.MEC,1.00
10972,EPI.ANQ.CVA,1.00
10972,ELM.RCT.125,1.00
10972,EPI.GLB.FGN,2.00
10972,EPI.LUV.PEL,12.00
10973,ARM.BAU.BAU,2.00
10973,ELM.APS.TIG,1.00
10977,ARM.BAU.BAU,10.00
10977,ARM.CTT.CTE,1.00
10977,ARM.CTT.CTF,1.00
10977,ARM.CFE.TUB,6.00
10977,ARM.CFE.MEC,1.00
10977,CON.BRC.BRI,2.00
10977,ARM.MAL.MBA,5.00
10977,CON.FIT.FFL,2.00
10977,CON.BRC.CBI,4.00
10977,CON.BRC.SDM,1.00
10977,CON.ASD.MAP,8.00
10977,CON.FIT.PLT,14.00
10977,CON.BRC.SDP,6.00
10977,CON.FMC.FXL,90.00
10977,CON.BRC.ESC,1.00
10977,CON.FRC.WDL,7.00
10977,CON.CBT.ENC,3.00
10977,CON.LIM.ESC,14.00
10977,CON.BRC.HSS,20.00
10977,CON.LIX.CRT,10.00
10977,CON.CBT.TLD,3.00
10977,CON.LIM.LPE,1.00
10977,CON.FIT.ALU,10.00
10977,CON.MIG.BCM,2.00
10977,CON.CRT.CAA,14.00
10977,CON.LIM.SAC,40.00
10977,CON.FMC.FMC,1.00
10977,CON.MIG.GFI,2.00
